Entity,Code,Year,Solar (TWh growth - equivalent)
Latvia,LVA,2009,0
Latvia,LVA,2010,0
Latvia,LVA,2011,0.0005527777830138803
Latvia,LVA,2012,-0.000005555571988224983
Latvia,LVA,2013,-0.0000027777859941124916
Latvia,LVA,2014,-0.000002777727786451578
Latvia,LVA,2015,-0.000002777844201773405
Latvia,LVA,2016,0.0004833333659917116
Latvia,LVA,2017,0.00014999997802078724
Latvia,LVA,2018,0.002188888844102621
Latvia,LVA,2019,0.00491666654124856
Latvia,LVA,2020,0.004444444552063942
Latvia,LVA,2021,-0.00008333288133144379
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0
Lithuania,LTU,2005,0
Lithuania,LTU,2006,0
Lithuania,LTU,2007,0
Lithuania,LTU,2008,0
Lithuania,LTU,2009,0
Lithuania,LTU,2010,0
Lithuania,LTU,2011,0.00027583332848735154
Lithuania,LTU,2012,0.006029721815139055
Lithuania,LTU,2013,0.11579305678606033
Lithuania,LTU,2014,0.07566554844379425
Lithuania,LTU,2015,-0.00036916136741638184
Lithuania,LTU,2016,-0.019371941685676575
Lithuania,LTU,2017,0.0029447227716445923
Lithuania,LTU,2018,0.048152223229408264
Lithuania,LTU,2019,0.011017218232154846
Lithuania,LTU,2020,0.09812888503074646
Lithuania,LTU,2021,-0.014605283737182617
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0
Lower-middle-income countries,,1978,0
Lower-middle-income countries,,1979,0
Lower-middle-income countries,,1980,0
Lower-middle-income countries,,1981,0
Lower-middle-income countries,,1982,0
Lower-middle-income countries,,1983,0
Lower-middle-income countries,,1984,0
Lower-middle-income countries,,1985,0
Lower-middle-income countries,,1986,0
Lower-middle-income countries,,1987,0
Lower-middle-income countries,,1988,0
Lower-middle-income countries,,1989,0
Lower-middle-income countries,,1990,0
Lower-middle-income countries,,1991,0
Lower-middle-income countries,,1992,0
Lower-middle-income countries,,1993,0
Lower-middle-income countries,,1994,0
Lower-middle-income countries,,1995,0.003000000026077032
Lower-middle-income countries,,1996,0.014916663989424706
Lower-middle-income countries,,1997,0
Lower-middle-income countries,,1998,0
Lower-middle-income countries,,1999,0
Lower-middle-income countries,,2000,0.004869446158409119
Lower-middle-income countries,,2001,0.015153329819440842
Lower-middle-income countries,,2002,0.008280277252197266
Lower-middle-income countries,,2003,0.013414725661277771
Lower-middle-income countries,,2004,0.01160639151930809
Lower-middle-income countries,,2005,0.011248886585235596
Lower-middle-income countries,,2006,-0.023975834250450134
Lower-middle-income countries,,2007,0.15887415409088135
Lower-middle-income countries,,2008,0.03373332321643829
Lower-middle-income countries,,2009,0.07330390810966492
Lower-middle-income countries,,2010,0.28811055421829224
Lower-middle-income countries,,2011,2.7596640586853027
Lower-middle-income countries,,2012,5.240566253662109
Lower-middle-income countries,,2013,3.2686538696289062
Lower-middle-income countries,,2014,4.377174377441406
Lower-middle-income countries,,2015,5.095331192016602
Lower-middle-income countries,,2016,19.01518440246582
Lower-middle-income countries,,2017,30.369163513183594
Lower-middle-income countries,,2018,42.59827423095703
Lower-middle-income countries,,2019,49.87568664550781
Lower-middle-income countries,,2020,58.413360595703125
Lower-middle-income countries,,2021,68.35533142089844
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0
Luxembourg,LUX,1998,0
Luxembourg,LUX,1999,0
Luxembourg,LUX,2000,0.00011833333701360971
Luxembourg,LUX,2001,0.000016666657757014036
Luxembourg,LUX,2002,0.000037222212995402515
Luxembourg,LUX,2003,0.0038833331782370806
Luxembourg,LUX,2004,0.02244444377720356
Luxembourg,LUX,2005,0.024176662787795067
Luxembourg,LUX,2006,0.009401112794876099
Luxembourg,LUX,2007,-0.0009777769446372986
Luxembourg,LUX,2008,-0.002811666578054428
Luxembourg,LUX,2009,0.0004483349621295929
Luxembourg,LUX,2010,0.0019613876938819885
Luxembourg,LUX,2011,0.012320835143327713
Luxembourg,LUX,2012,0.03393416106700897
Luxembourg,LUX,2013,0.09601388871669769
Luxembourg,LUX,2014,0.05569584667682648
Luxembourg,LUX,2015,0.022654980421066284
Luxembourg,LUX,2016,-0.010843068361282349
Luxembourg,LUX,2017,0.020176947116851807
Luxembourg,LUX,2018,0.028108060359954834
Luxembourg,LUX,2019,0.026931703090667725
Luxembourg,LUX,2020,0.07982665300369263
Luxembourg,LUX,2021,0.1555694341659546
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0.01919444464147091
Malaysia,MYS,2013,0.36508941650390625
Malaysia,MYS,2014,0.2306813895702362
Malaysia,MYS,2015,0.12021613121032715
Malaysia,MYS,2016,0.09470027685165405
Malaysia,MYS,2017,0.04834413528442383
Malaysia,MYS,2018,0.7938739061355591
Malaysia,MYS,2019,0.8149110078811646
Malaysia,MYS,2020,0.5915827751159668
Malaysia,MYS,2021,0.8564088344573975
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.0029444443061947823
Mexico,MEX,1991,0.002972222398966551
Mexico,MEX,1992,0.002944443840533495
Mexico,MEX,1993,0.002972222864627838
Mexico,MEX,1994,0.0029444443061947823
Mexico,MEX,1995,0
Mexico,MEX,1996,0.002972221001982689
Mexico,MEX,1997,0
Mexico,MEX,1998,0.002944445237517357
Mexico,MEX,1999,0
Mexico,MEX,2000,0
Mexico,MEX,2001,0.0028055552393198013
Mexico,MEX,2002,-0.0001388881355524063
Mexico,MEX,2003,-0.00016666576266288757
Mexico,MEX,2004,0.0027499981224536896
Mexico,MEX,2005,-0.00016666576266288757
Mexico,MEX,2006,0.0026763882488012314
Mexico,MEX,2007,-0.0030097216367721558
Mexico,MEX,2008,0.02794666588306427
Mexico,MEX,2009,0.022012222558259964
Mexico,MEX,2010,0.010639719665050507
Mexico,MEX,2011,0.027061663568019867
Mexico,MEX,2012,0.07608889043331146
Mexico,MEX,2013,0.09970054030418396
Mexico,MEX,2014,0.3098163902759552
Mexico,MEX,2015,-0.05419832468032837
Mexico,MEX,2016,0.13084030151367188
Mexico,MEX,2017,2.4822845458984375
Mexico,MEX,2018,5.255774974822998
Mexico,MEX,2019,11.00491714477539
Mexico,MEX,2020,5.407398223876953
Mexico,MEX,2021,6.3333587646484375
Middle Africa (BP),,1981,0
Middle Africa (BP),,1982,0
Middle Africa (BP),,1983,0
Middle Africa (BP),,1984,0
Middle Africa (BP),,1985,0
Middle Africa (BP),,1986,0
Middle Africa (BP),,1987,0
Middle Africa (BP),,1988,0
Middle Africa (BP),,1989,0
Middle Africa (BP),,1990,0
Middle Africa (BP),,1991,0
Middle Africa (BP),,1992,0
Middle Africa (BP),,1993,0
Middle Africa (BP),,1994,0
Middle Africa (BP),,1995,0
Middle Africa (BP),,1996,0
Middle Africa (BP),,1997,0
Middle Africa (BP),,1998,0
Middle Africa (BP),,1999,0
Middle Africa (BP),,2000,0
Middle Africa (BP),,2001,0.0001411111152265221
Middle Africa (BP),,2002,0.001042222254909575
Middle Africa (BP),,2003,0.0005194444674998522
Middle Africa (BP),,2004,0.000699999975040555
Middle Africa (BP),,2005,0.0011805554386228323
Middle Africa (BP),,2006,0.0010833332780748606
Middle Africa (BP),,2007,0.008027777075767517
Middle Africa (BP),,2008,0.009222221560776234
Middle Africa (BP),,2009,0.006814721971750259
Middle Africa (BP),,2010,0.008791666477918625
Middle Africa (BP),,2011,0.008254166692495346
Middle Africa (BP),,2012,0.009234167635440826
Middle Africa (BP),,2013,0.009161386638879776
Middle Africa (BP),,2014,0.012735836207866669
Middle Africa (BP),,2015,0.011148892343044281
Middle Africa (BP),,2016,0.01531887799501419
Middle Africa (BP),,2017,0.017297223210334778
Middle Africa (BP),,2018,0.0642494484782219
Middle Africa (BP),,2019,-0.0006816685199737549
Middle Africa (BP),,2020,0.0026452839374542236
Middle Africa (BP),,2021,-0.0007433444261550903
Middle East (BP),,1972,0
Middle East (BP),,1973,0
Middle East (BP),,1974,0
Middle East (BP),,1975,0
Middle East (BP),,1976,0
Middle East (BP),,1977,0
Middle East (BP),,1978,0
Middle East (BP),,1979,0
Middle East (BP),,1980,0
Middle East (BP),,1981,0
Middle East (BP),,1982,0
Middle East (BP),,1983,0
Middle East (BP),,1984,0
Middle East (BP),,1985,0
Middle East (BP),,1986,0
Middle East (BP),,1987,0
Middle East (BP),,1988,0
Middle East (BP),,1989,0
Middle East (BP),,1990,0
Middle East (BP),,1991,0
Middle East (BP),,1992,0
Middle East (BP),,1993,0
Middle East (BP),,1994,0
Middle East (BP),,1995,0
Middle East (BP),,1996,0
Middle East (BP),,1997,0
Middle East (BP),,1998,0
Middle East (BP),,1999,0
Middle East (BP),,2000,0
Middle East (BP),,2001,0
Middle East (BP),,2002,0
Middle East (BP),,2003,0
Middle East (BP),,2004,0
Middle East (BP),,2005,0
Middle East (BP),,2006,0.0002833333273883909
Middle East (BP),,2007,0
Middle East (BP),,2008,0.009577778168022633
Middle East (BP),,2009,0.08582555502653122
Middle East (BP),,2010,0.17563024163246155
Middle East (BP),,2011,0.3539736568927765
Middle East (BP),,2012,0.5562275052070618
Middle East (BP),,2013,0.7027566432952881
Middle East (BP),,2014,1.656376600265503
Middle East (BP),,2015,1.4113125801086426
Middle East (BP),,2016,2.490570068359375
Middle East (BP),,2017,1.9918389320373535
Middle East (BP),,2018,4.881836891174316
Middle East (BP),,2019,12.452722549438477
Middle East (BP),,2020,6.499843597412109
Middle East (BP),,2021,6.5340118408203125
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0.0002944444422610104
Morocco,MAR,2003,-0.0000027777859941124916
Morocco,MAR,2004,0
Morocco,MAR,2005,-0.000002777756890282035
Morocco,MAR,2006,-0.0000027777859941124916
Morocco,MAR,2007,0
Morocco,MAR,2008,-0.0000027777859941124916
Morocco,MAR,2009,0
Morocco,MAR,2010,-0.0000027777859941124916
Morocco,MAR,2011,-0.000002777756890282035
Morocco,MAR,2012,0
Morocco,MAR,2013,-0.000002500019036233425
Morocco,MAR,2014,-0.0000016666599549353123
Morocco,MAR,2015,0.015087499283254147
Morocco,MAR,2016,1.05946946144104
Morocco,MAR,2017,0.0304032564163208
Morocco,MAR,2018,1.4086169004440308
Morocco,MAR,2019,1.6548395156860352
Morocco,MAR,2020,-0.17716741561889648
Morocco,MAR,2021,0.7713689804077148
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0
Netherlands,NLD,1990,0
Netherlands,NLD,1991,0
Netherlands,NLD,1992,0.0029444443061947823
Netherlands,NLD,1993,0
Netherlands,NLD,1994,-0.002914999844506383
Netherlands,NLD,1995,0.002914999844506383
Netherlands,NLD,1996,0.002972222398966551
Netherlands,NLD,1997,0
Netherlands,NLD,1998,0.004444444086402655
Netherlands,NLD,1999,0.00522222276777029
Netherlands,NLD,2000,0.007222221232950687
Netherlands,NLD,2001,0.015561943873763084
Netherlands,NLD,2002,0.01136944442987442
Netherlands,NLD,2003,0.03941277787089348
Netherlands,NLD,2004,0.00634833425283432
Netherlands,NLD,2005,0.0024277791380882263
Netherlands,NLD,2006,0.0022977739572525024
Netherlands,NLD,2007,0.000756390392780304
Netherlands,NLD,2008,0.00830027461051941
Netherlands,NLD,2009,0.014838896691799164
Netherlands,NLD,2010,0.04087222367525101
Netherlands,NLD,2011,0.11182306706905365
Netherlands,NLD,2012,0.41895997524261475
Netherlands,NLD,2013,0.7102686166763306
Netherlands,NLD,2014,0.7199540138244629
Netherlands,NLD,2015,0.894195556640625
Netherlands,NLD,2016,1.1544437408447266
Netherlands,NLD,2017,1.6917681694030762
Netherlands,NLD,2018,3.9475603103637695
Netherlands,NLD,2019,4.418719291687012
Netherlands,NLD,2020,8.786070823669434
Netherlands,NLD,2021,6.904689788818359
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0.009638887830078602
New Zealand,NZL,2008,0.00008333474397659302
New Zealand,NZL,2009,0.0003055548295378685
New Zealand,NZL,2010,0.0006111115217208862
New Zealand,NZL,2011,0.0007499996572732925
New Zealand,NZL,2012,0.0018333327025175095
New Zealand,NZL,2013,0.004999998956918716
New Zealand,NZL,2014,0.03249138966202736
New Zealand,NZL,2015,0.047850001603364944
New Zealand,NZL,2016,0.052741944789886475
New Zealand,NZL,2017,0.053211942315101624
New Zealand,NZL,2018,0.06123833358287811
New Zealand,NZL,2019,0.07057720422744751
New Zealand,NZL,2020,0.08448225259780884
New Zealand,NZL,2021,0.11522942781448364
Non-OECD (BP),,1966,0
Non-OECD (BP),,1967,0
Non-OECD (BP),,1968,0
Non-OECD (BP),,1969,0
Non-OECD (BP),,1970,0
Non-OECD (BP),,1971,0
Non-OECD (BP),,1972,0
Non-OECD (BP),,1973,0
Non-OECD (BP),,1974,0
Non-OECD (BP),,1975,0
Non-OECD (BP),,1976,0
Non-OECD (BP),,1977,0
Non-OECD (BP),,1978,0
Non-OECD (BP),,1979,0
Non-OECD (BP),,1980,0
Non-OECD (BP),,1981,0
Non-OECD (BP),,1982,0
Non-OECD (BP),,1983,0
Non-OECD (BP),,1984,0
Non-OECD (BP),,1985,0
Non-OECD (BP),,1986,0
Non-OECD (BP),,1987,0
Non-OECD (BP),,1988,0
Non-OECD (BP),,1989,0
Non-OECD (BP),,1990,0.005916666705161333
Non-OECD (BP),,1991,0
Non-OECD (BP),,1992,0.002944443840533495
Non-OECD (BP),,1993,0.002972222864627838
Non-OECD (BP),,1994,0.0029444443061947823
Non-OECD (BP),,1995,0.008916666731238365
Non-OECD (BP),,1996,0.020839720964431763
Non-OECD (BP),,1997,0.0059197209775447845
Non-OECD (BP),,1998,0.008950833231210709
Non-OECD (BP),,1999,0.009187500923871994
Non-OECD (BP),,2000,0.06338556110858917
Non-OECD (BP),,2001,0.057647496461868286
Non-OECD (BP),,2002,0.06602637469768524
Non-OECD (BP),,2003,0.0750272274017334
Non-OECD (BP),,2004,0.06556054949760437
Non-OECD (BP),,2005,0.07019749283790588
Non-OECD (BP),,2006,0.14458858966827393
Non-OECD (BP),,2007,0.2700524926185608
Non-OECD (BP),,2008,0.255645751953125
Non-OECD (BP),,2009,0.5913709402084351
Non-OECD (BP),,2010,1.9856024980545044
Non-OECD (BP),,2011,9.205337524414062
Non-OECD (BP),,2012,12.44340705871582
Non-OECD (BP),,2013,23.560955047607422
Non-OECD (BP),,2014,54.463199615478516
Non-OECD (BP),,2015,59.79093933105469
Non-OECD (BP),,2016,102.04606628417969
Non-OECD (BP),,2017,181.48220825195312
Non-OECD (BP),,2018,219.68780517578125
Non-OECD (BP),,2019,206.07708740234375
Non-OECD (BP),,2020,187.9293212890625
Non-OECD (BP),,2021,272.12255859375
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.008861110545694828
North America,,1984,0.006805554963648319
North America,,1985,0.0160836111754179
North America,,1986,0.010161388665437698
North America,,1987,-0.010558612644672394
North America,,1988,-0.004186386242508888
North America,,1989,0.7213427424430847
North America,,1990,0.35087156295776367
North America,,1991,0.3207242488861084
North America,,1992,-0.1962120532989502
North America,,1993,0.19907212257385254
North America,,1994,0.08192825317382812
North America,,1995,0.04253220558166504
North America,,1996,0.0885089635848999
North America,,1997,-0.022453665733337402
North America,,1998,-0.011493563652038574
North America,,1999,-0.00904226303100586
North America,,2000,0.010284185409545898
North America,,2001,0.1679304838180542
North America,,2002,0.07832717895507812
North America,,2003,0.016092300415039062
North America,,2004,0.22082996368408203
North America,,2005,0.15451407432556152
North America,,2006,0.21421074867248535
North America,,2007,0.7695116996765137
North America,,2008,1.5552427768707275
North America,,2009,1.4631199836730957
North America,,2010,3.0513620376586914
North America,,2011,5.716892242431641
North America,,2012,12.935422897338867
North America,,2013,20.81887435913086
North America,,2014,37.59928512573242
North America,,2015,29.304832458496094
North America,,2016,45.58363342285156
North America,,2017,60.9781494140625
North America,,2018,47.88829040527344
North America,,2019,48.09637451171875
North America,,2020,69.41720581054688
North America,,2021,95.97122192382812
North America (BP),,1972,0
North America (BP),,1973,0
North America (BP),,1974,0
North America (BP),,1975,0
North America (BP),,1976,0
North America (BP),,1977,0
North America (BP),,1978,0
North America (BP),,1979,0
North America (BP),,1980,0
North America (BP),,1981,0
North America (BP),,1982,0
North America (BP),,1983,0.008861110545694828
North America (BP),,1984,0.006805554963648319
North America (BP),,1985,0.0160836111754179
North America (BP),,1986,0.010161388665437698
North America (BP),,1987,-0.010558612644672394
North America (BP),,1988,-0.004186386242508888
North America (BP),,1989,0.7213427424430847
North America (BP),,1990,0.35088419914245605
North America (BP),,1991,0.32070887088775635
North America (BP),,1992,-0.19621336460113525
North America (BP),,1993,0.1990569829940796
North America (BP),,1994,0.08194077014923096
North America (BP),,1995,0.04254615306854248
North America (BP),,1996,0.08847963809967041
North America (BP),,1997,-0.02245187759399414
North America (BP),,1998,-0.01146852970123291
North America (BP),,1999,-0.009342312812805176
North America (BP),,2000,0.009842276573181152
North America (BP),,2001,0.16585052013397217
North America (BP),,2002,0.07733690738677979
North America (BP),,2003,0.014586925506591797
North America (BP),,2004,0.2185443639755249
North America (BP),,2005,0.14004993438720703
North America (BP),,2006,0.21518969535827637
North America (BP),,2007,0.762321949005127
North America (BP),,2008,1.5443711280822754
North America (BP),,2009,1.436624526977539
North America (BP),,2010,2.9809093475341797
North America (BP),,2011,5.604991912841797
North America (BP),,2012,12.61994743347168
North America (BP),,2013,20.705921173095703
North America (BP),,2014,37.4028434753418
North America (BP),,2015,29.022384643554688
North America (BP),,2016,45.31761932373047
North America (BP),,2017,60.57026672363281
North America (BP),,2018,47.570343017578125
North America (BP),,2019,46.815765380859375
North America (BP),,2020,68.05789184570312
North America (BP),,2021,94.50411987304688
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0.00007222222484415397
North Macedonia,MKD,2011,0.0031500000040978193
North Macedonia,MKD,2012,0.004555555060505867
North Macedonia,MKD,2013,0.01688888669013977
North Macedonia,MKD,2014,0.014295557513833046
North Macedonia,MKD,2015,0.02189888432621956
North Macedonia,MKD,2016,0.0025847218930721283
North Macedonia,MKD,2017,-0.00023749470710754395
North Macedonia,MKD,2018,-0.002917502075433731
North Macedonia,MKD,2019,0.0009349994361400604
North Macedonia,MKD,2020,0.0005891658365726471
North Macedonia,MKD,2021,0.0043686144053936005
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,0.015666665509343147
Norway,NOR,2001,-0.00008333195000886917
Norway,NOR,2002,-0.00011111237108707428
Norway,NOR,2003,0.002500000409781933
Norway,NOR,2004,-0.00011111050844192505
Norway,NOR,2005,-0.00011111237108707428
Norway,NOR,2006,0.002444446086883545
Norway,NOR,2007,-0.00011111237108707428
Norway,NOR,2008,0.0007222238928079605
Norway,NOR,2009,0.0006944425404071808
Norway,NOR,2010,0.0009722225368022919
Norway,NOR,2011,0.0009722225368022919
Norway,NOR,2012,0.0009722225368022919
Norway,NOR,2013,0.00230555422604084
Norway,NOR,2014,0.004703333601355553
Norway,NOR,2015,0.004660278558731079
Norway,NOR,2016,0.02762777730822563
Norway,NOR,2017,0.04263416677713394
Norway,NOR,2018,0.05471361428499222
Norway,NOR,2019,0.11576832830905914
Norway,NOR,2020,0.09200221300125122
Norway,NOR,2021,0.14671391248703003
OECD (BP),,1966,0
OECD (BP),,1967,0
OECD (BP),,1968,0
OECD (BP),,1969,0
OECD (BP),,1970,0
OECD (BP),,1971,0
OECD (BP),,1972,0
OECD (BP),,1973,0
OECD (BP),,1974,0
OECD (BP),,1975,0
OECD (BP),,1976,0
OECD (BP),,1977,0
OECD (BP),,1978,0
OECD (BP),,1979,0
OECD (BP),,1980,0
OECD (BP),,1981,0
OECD (BP),,1982,0
OECD (BP),,1983,0.008861110545694828
OECD (BP),,1984,0.009805555455386639
OECD (BP),,1985,0.016070552170276642
OECD (BP),,1986,0.010161112993955612
OECD (BP),,1987,-0.013545278459787369
OECD (BP),,1988,-0.0012036096304655075
OECD (BP),,1989,0.7452418804168701
OECD (BP),,1990,0.3668786287307739
