Entity,Code,Year,Renewables (TWh growth - equivalent)
Slovakia,SVK,2004,1.730116844177246
Slovakia,SVK,2005,1.4772768020629883
Slovakia,SVK,2006,0.4010763168334961
Slovakia,SVK,2007,0.29114627838134766
Slovakia,SVK,2008,-0.6163644790649414
Slovakia,SVK,2009,0.9508132934570312
Slovakia,SVK,2010,2.238260269165039
Slovakia,SVK,2011,-2.570375442504883
Slovakia,SVK,2012,1.4131736755371094
Slovakia,SVK,2013,2.2838191986083984
Slovakia,SVK,2014,0.40114402770996094
Slovakia,SVK,2015,-0.22095680236816406
Slovakia,SVK,2016,0.7389621734619141
Slovakia,SVK,2017,-0.09155082702636719
Slovakia,SVK,2018,-2.034879684448242
Slovakia,SVK,2019,2.2059879302978516
Slovakia,SVK,2020,0.5001430511474609
Slovakia,SVK,2021,0.41029930114746094
Slovenia,SVN,1991,1.8747320175170898
Slovenia,SVN,1992,-0.5470438003540039
Slovenia,SVN,1993,-1.1473112106323242
Slovenia,SVN,1994,1.0763435363769531
Slovenia,SVN,1995,-0.4346771240234375
Slovenia,SVN,1996,1.230107307434082
Slovenia,SVN,1997,-1.7061824798583984
Slovenia,SVN,1998,1.061558723449707
Slovenia,SVN,1999,0.9535284042358398
Slovenia,SVN,2000,0.4054098129272461
Slovenia,SVN,2001,-0.17886829376220703
Slovenia,SVN,2002,-1.3859786987304688
Slovenia,SVN,2003,-1.030588150024414
Slovenia,SVN,2004,3.221506118774414
Slovenia,SVN,2005,-1.9252042770385742
Slovenia,SVN,2006,0.2724590301513672
Slovenia,SVN,2007,-0.9668769836425781
Slovenia,SVN,2008,2.655550003051758
Slovenia,SVN,2009,1.5723505020141602
Slovenia,SVN,2010,-0.5132761001586914
Slovenia,SVN,2011,-2.4687891006469727
Slovenia,SVN,2012,1.177225112915039
Slovenia,SVN,2013,2.0559167861938477
Slovenia,SVN,2014,3.991701126098633
Slovenia,SVN,2015,-6.176480293273926
Slovenia,SVN,2016,1.8277769088745117
Slovenia,SVN,2017,-1.6853580474853516
Slovenia,SVN,2018,2.0037717819213867
Slovenia,SVN,2019,-0.5669174194335938
Slovenia,SVN,2020,1.386648178100586
Slovenia,SVN,2021,-0.7524833679199219
South Africa,ZAF,1966,-0.0029569491744041443
South Africa,ZAF,1967,-0.029569998383522034
South Africa,ZAF,1968,-0.005913890898227692
South Africa,ZAF,1969,-0.008871104568243027
South Africa,ZAF,1970,0.011828053742647171
South Africa,ZAF,1971,0.25725802779197693
South Africa,ZAF,1972,2.134946346282959
South Africa,ZAF,1973,0.4465053081512451
South Africa,ZAF,1974,0.4346776008605957
South Africa,ZAF,1975,-0.03548407554626465
South Africa,ZAF,1976,2.2354843616485596
South Africa,ZAF,1977,0.20107507705688477
South Africa,ZAF,1978,-0.10940885543823242
South Africa,ZAF,1979,-2.2561826705932617
South Africa,ZAF,1980,-0.4494624137878418
South Africa,ZAF,1981,1.9545698165893555
South Africa,ZAF,1982,-1.8836021423339844
South Africa,ZAF,1983,-1.2448925971984863
South Africa,ZAF,1984,-0.10349464416503906
South Africa,ZAF,1985,0.1892474889755249
South Africa,ZAF,1986,2.9540319442749023
South Africa,ZAF,1987,-0.017742156982421875
South Africa,ZAF,1988,4.568548202514648
South Africa,ZAF,1989,-1.191666603088379
South Africa,ZAF,1990,-5.171773910522461
South Africa,ZAF,1991,2.868279218673706
South Africa,ZAF,1992,-3.6311826705932617
South Africa,ZAF,1993,-1.7919352054595947
South Africa,ZAF,1994,2.7440855503082275
South Africa,ZAF,1995,-1.6115589141845703
South Africa,ZAF,1996,2.527553081512451
South Africa,ZAF,1997,2.5602827072143555
South Africa,ZAF,1998,-1.1982860565185547
South Africa,ZAF,1999,-2.678158760070801
South Africa,ZAF,2000,2.0317835807800293
South Africa,ZAF,2001,1.6308608055114746
South Africa,ZAF,2002,1.150134563446045
South Africa,ZAF,2003,-3.827422618865967
South Africa,ZAF,2004,0.2747468948364258
South Africa,ZAF,2005,1.2188377380371094
South Africa,ZAF,2006,4.371829509735107
South Africa,ZAF,2007,-0.05851173400878906
South Africa,ZAF,2008,-4.452338218688965
South Africa,ZAF,2009,0.5208683013916016
South Africa,ZAF,2010,-1.0281720161437988
South Africa,ZAF,2011,5.482555866241455
South Africa,ZAF,2012,-5.6118388175964355
South Africa,ZAF,2013,0.817692756652832
South Africa,ZAF,2014,6.529036998748779
South Africa,ZAF,2015,5.50693416595459
South Africa,ZAF,2016,6.683979034423828
South Africa,ZAF,2017,11.510843276977539
South Africa,ZAF,2018,2.332782745361328
South Africa,ZAF,2019,1.5424156188964844
South Africa,ZAF,2020,3.9373626708984375
South Africa,ZAF,2021,3.7975311279296875
South America,,1966,13.346847534179688
South America,,1967,7.56219482421875
South America,,1968,8.569564819335938
South America,,1969,11.48712158203125
South America,,1970,29.751495361328125
South America,,1971,22.024002075195312
South America,,1972,28.297683715820312
South America,,1973,30.302337646484375
South America,,1974,40.38568115234375
South America,,1975,28.360595703125
South America,,1976,38.334228515625
South America,,1977,42.333038330078125
South America,,1978,41.070770263671875
South America,,1979,62.05169677734375
South America,,1980,62.87664794921875
South America,,1981,6.05682373046875
South America,,1982,50.42083740234375
South America,,1983,50.60052490234375
South America,,1984,68.893798828125
South America,,1985,62.66357421875
South America,,1986,61.9183349609375
South America,,1987,60.184326171875
South America,,1988,34.50714111328125
South America,,1989,25.1795654296875
South America,,1990,42.009521484375
South America,,1991,73.303955078125
South America,,1992,27.9637451171875
South America,,1993,87.3475341796875
South America,,1994,77.4456787109375
South America,,1995,48.4185791015625
South America,,1996,52.015625
South America,,1997,82.69677734375
South America,,1998,31.883056640625
South America,,1999,-0.2178955078125
South America,,2000,83.4691162109375
South America,,2001,-100.267822265625
South America,,2002,67.2158203125
South America,,2003,61.840576171875
South America,,2004,43.60107421875
South America,,2005,89.6741943359375
South America,,2006,70.831298828125
South America,,2007,68.494873046875
South America,,2008,10.469970703125
South America,,2009,51.0460205078125
South America,,2010,23.3758544921875
South America,,2011,111.26611328125
South America,,2012,-27.78369140625
South America,,2013,-45.411376953125
South America,,2014,-24.773681640625
South America,,2015,-9.2652587890625
South America,,2016,75.7503662109375
South America,,2017,77.5439453125
South America,,2018,59.06884765625
South America,,2019,14.138916015625
South America,,2020,23.0185546875
South America,,2021,-25.250732421875
South Korea,KOR,1966,0.8128616809844971
South Korea,KOR,1967,-0.09507036209106445
South Korea,KOR,1968,-0.07004523277282715
South Korea,KOR,1969,1.4756238460540771
South Korea,KOR,1970,-0.6145455837249756
South Korea,KOR,1971,0.29360532760620117
South Korea,KOR,1972,0.14223122596740723
South Korea,KOR,1973,-0.2472367286682129
South Korea,KOR,1974,1.8374524116516113
South Korea,KOR,1975,-0.6595535278320312
South Korea,KOR,1976,0.3130030632019043
South Korea,KOR,1977,-1.1707663536071777
South Korea,KOR,1978,1.2265443801879883
South Korea,KOR,1979,1.4449148178100586
South Korea,KOR,1980,-1.111215591430664
South Korea,KOR,1981,2.0028634071350098
South Korea,KOR,1982,-2.6090846061706543
South Korea,KOR,1983,1.7115907669067383
South Korea,KOR,1984,-0.8754105567932129
South Korea,KOR,1985,3.50942325592041
South Korea,KOR,1986,-0.2220296859741211
South Korea,KOR,1987,2.5296783447265625
South Korea,KOR,1988,-5.849335670471191
South Korea,KOR,1989,2.8882007598876953
South Korea,KOR,1990,5.088896751403809
South Korea,KOR,1991,-3.542177200317383
South Korea,KOR,1992,-1.1461067199707031
South Korea,KOR,1993,3.3446407318115234
South Korea,KOR,1994,-5.563447952270508
South Korea,KOR,1995,2.0187997817993164
South Korea,KOR,1996,-0.5009126663208008
South Korea,KOR,1997,0.11762428283691406
South Korea,KOR,1998,4.2753496170043945
South Korea,KOR,1999,-0.24967575073242188
South Korea,KOR,2000,-0.43407726287841797
South Korea,KOR,2001,-4.992404937744141
South Korea,KOR,2002,2.8904056549072266
South Korea,KOR,2003,4.792157173156738
South Korea,KOR,2004,-1.2764434814453125
South Korea,KOR,2005,-1.670501708984375
South Korea,KOR,2006,0.10819244384765625
South Korea,KOR,2007,1.846395492553711
South Korea,KOR,2008,0.9305152893066406
South Korea,KOR,2009,1.2270746231079102
South Korea,KOR,2010,11.972753524780273
South Korea,KOR,2011,12.053049087524414
South Korea,KOR,2012,1.6055488586425781
South Korea,KOR,2013,7.524158477783203
South Korea,KOR,2014,8.602890014648438
South Korea,KOR,2015,5.671867370605469
South Korea,KOR,2016,6.049350738525391
South Korea,KOR,2017,14.762779235839844
South Korea,KOR,2018,12.419624328613281
South Korea,KOR,2019,6.875511169433594
South Korea,KOR,2020,1.0764083862304688
South Korea,KOR,2021,25.47857666015625
South and Central America (BP),,1966,14.073883056640625
South and Central America (BP),,1967,8.03765869140625
South and Central America (BP),,1968,9.295578002929688
South and Central America (BP),,1969,12.310806274414062
South and Central America (BP),,1970,32.07991027832031
South and Central America (BP),,1971,27.624908447265625
South and Central America (BP),,1972,29.724105834960938
South and Central America (BP),,1973,30.57550048828125
South and Central America (BP),,1974,40.904083251953125
South and Central America (BP),,1975,27.5684814453125
South and Central America (BP),,1976,41.76812744140625
South and Central America (BP),,1977,45.52410888671875
South and Central America (BP),,1978,50.90625
South and Central America (BP),,1979,69.89303588867188
South and Central America (BP),,1980,67.96453857421875
South and Central America (BP),,1981,7.732421875
South and Central America (BP),,1982,56.51116943359375
South and Central America (BP),,1983,62.01837158203125
South and Central America (BP),,1984,81.0147705078125
South and Central America (BP),,1985,74.35748291015625
South and Central America (BP),,1986,83.2750244140625
South and Central America (BP),,1987,63.5179443359375
South and Central America (BP),,1988,41.775146484375
South and Central America (BP),,1989,30.654296875
South and Central America (BP),,1990,37.056640625
South and Central America (BP),,1991,75.093994140625
South and Central America (BP),,1992,23.37109375
South and Central America (BP),,1993,91.003662109375
South and Central America (BP),,1994,78.8460693359375
South and Central America (BP),,1995,51.294921875
South and Central America (BP),,1996,61.8717041015625
South and Central America (BP),,1997,78.5411376953125
South and Central America (BP),,1998,31.208251953125
South and Central America (BP),,1999,10.978271484375
South and Central America (BP),,2000,72.3516845703125
South and Central America (BP),,2001,-112.9208984375
South and Central America (BP),,2002,78.4337158203125
South and Central America (BP),,2003,61.26416015625
South and Central America (BP),,2004,54.4129638671875
South and Central America (BP),,2005,99.0672607421875
South and Central America (BP),,2006,67.7115478515625
South and Central America (BP),,2007,94.7977294921875
South and Central America (BP),,2008,51.336669921875
South and Central America (BP),,2009,65.04833984375
South and Central America (BP),,2010,50.680419921875
South and Central America (BP),,2011,101.828125
South and Central America (BP),,2012,-23.222900390625
South and Central America (BP),,2013,-17.439208984375
South and Central America (BP),,2014,-5.3515625
South and Central America (BP),,2015,32.66357421875
South and Central America (BP),,2016,64.46142578125
South and Central America (BP),,2017,104.22802734375
South and Central America (BP),,2018,96.380859375
South and Central America (BP),,2019,30.17236328125
South and Central America (BP),,2020,8.842041015625
South and Central America (BP),,2021,4.548583984375
Spain,ESP,1966,22.387371063232422
Spain,ESP,1967,-13.605110168457031
Spain,ESP,1968,5.1185455322265625
Spain,ESP,1969,18.377685546875
Spain,ESP,1970,-8.221199035644531
Spain,ESP,1971,11.974021911621094
Spain,ESP,1972,10.830612182617188
Spain,ESP,1973,-19.404937744140625
Spain,ESP,1974,4.8808135986328125
Spain,ESP,1975,-13.117408752441406
Spain,ESP,1976,-14.942001342773438
Spain,ESP,1977,55.673316955566406
Spain,ESP,1978,1.8645553588867188
Spain,ESP,1979,17.966163635253906
Spain,ESP,1980,-49.462066650390625
Spain,ESP,1981,-22.298858642578125
Spain,ESP,1982,13.179344177246094
Spain,ESP,1983,2.3502273559570312
Spain,ESP,1984,13.088241577148438
Spain,ESP,1985,-0.3878021240234375
Spain,ESP,1986,-14.405876159667969
Spain,ESP,1987,2.7085647583007812
Spain,ESP,1988,23.601943969726562
Spain,ESP,1989,-47.256282806396484
Spain,ESP,1990,17.824138641357422
Spain,ESP,1991,5.5295562744140625
Spain,ESP,1992,-24.35781478881836
Spain,ESP,1993,16.190448760986328
Spain,ESP,1994,11.6143798828125
Spain,ESP,1995,-13.502815246582031
Spain,ESP,1996,49.85106658935547
Spain,ESP,1997,-12.522178649902344
Spain,ESP,1998,-0.25899505615234375
Spain,ESP,1999,-28.208641052246094
Spain,ESP,2000,25.787063598632812
Spain,ESP,2001,39.42359924316406
Spain,ESP,2002,-42.37181091308594
Spain,ESP,2003,62.45964050292969
Spain,ESP,2004,-17.224319458007812
Spain,ESP,2005,-26.00904083251953
Spain,ESP,2006,27.760215759277344
Spain,ESP,2007,16.312850952148438
Spain,ESP,2008,11.242874145507812
Spain,ESP,2009,32.14508056640625
Spain,ESP,2010,75.48281860351562
Spain,ESP,2011,-26.695343017578125
Spain,ESP,2012,5.50634765625
Spain,ESP,2013,50.320709228515625
Spain,ESP,2014,-2.926239013671875
Spain,ESP,2015,-36.744873046875
Spain,ESP,2016,20.148956298828125
Spain,ESP,2017,-43.70219421386719
Spain,ESP,2018,46.25886535644531
Spain,ESP,2019,-21.931884765625
Spain,ESP,2020,41.639434814453125
Spain,ESP,2021,28.861541748046875
Sri Lanka,LKA,1966,0.10053753852844238
Sri Lanka,LKA,1967,0.03252685070037842
Sri Lanka,LKA,1968,0.1892472505569458
Sri Lanka,LKA,1969,0.22177445888519287
Sri Lanka,LKA,1970,0.5656720399856567
Sri Lanka,LKA,1971,0.2519352436065674
Sri Lanka,LKA,1972,0.06387090682983398
Sri Lanka,LKA,1973,-0.44768786430358887
Sri Lanka,LKA,1974,0.8927149772644043
Sri Lanka,LKA,1975,0.23360204696655273
Sri Lanka,LKA,1976,0.09728479385375977
Sri Lanka,LKA,1977,0.30870985984802246
Sri Lanka,LKA,1978,0.45064520835876465
Sri Lanka,LKA,1979,0.2823925018310547
Sri Lanka,LKA,1980,0.054112911224365234
Sri Lanka,LKA,1981,0.27056407928466797
Sri Lanka,LKA,1982,0.10645151138305664
Sri Lanka,LKA,1983,-1.1544084548950195
Sri Lanka,LKA,1984,2.5873656272888184
Sri Lanka,LKA,1985,0.8971505165100098
Sri Lanka,LKA,1986,0.7377686500549316
Sri Lanka,LKA,1987,-1.3841662406921387
Sri Lanka,LKA,1988,1.2410478591918945
Sri Lanka,LKA,1989,0.6047048568725586
Sri Lanka,LKA,1990,1.016021728515625
Sri Lanka,LKA,1991,-0.08338737487792969
Sri Lanka,LKA,1992,-0.6407794952392578
Sri Lanka,LKA,1993,2.6497573852539062
Sri Lanka,LKA,1994,0.866694450378418
Sri Lanka,LKA,1995,1.2567205429077148
Sri Lanka,LKA,1996,-3.7323122024536133
Sri Lanka,LKA,1997,0.5777063369750977
Sri Lanka,LKA,1998,1.382925033569336
Sri Lanka,LKA,1999,0.7867002487182617
Sri Lanka,LKA,2000,-2.8770246505737305
Sri Lanka,LKA,2001,-0.3136463165283203
Sri Lanka,LKA,2002,-1.275522232055664
Sri Lanka,LKA,2003,1.7446517944335938
Sri Lanka,LKA,2004,-1.0669736862182617
Sri Lanka,LKA,2005,1.358809471130371
Sri Lanka,LKA,2006,3.306410789489746
Sri Lanka,LKA,2007,-2.0255470275878906
Sri Lanka,LKA,2008,0.4623270034790039
Sri Lanka,LKA,2009,-0.7077236175537109
Sri Lanka,LKA,2010,4.969297409057617
Sri Lanka,LKA,2011,-2.915116310119629
Sri Lanka,LKA,2012,-3.468027114868164
Sri Lanka,LKA,2013,10.092775344848633
Sri Lanka,LKA,2014,-6.340873718261719
Sri Lanka,LKA,2015,4.035097122192383
Sri Lanka,LKA,2016,-4.639032363891602
Sri Lanka,LKA,2017,-0.18660831451416016
Sri Lanka,LKA,2018,6.438000679016113
Sri Lanka,LKA,2019,-3.6584339141845703
Sri Lanka,LKA,2020,1.1904010772705078
Sri Lanka,LKA,2021,6.247499465942383
Sweden,SWE,1966,-2.7618255615234375
Sweden,SWE,1967,11.227691650390625
Sweden,SWE,1968,-1.6174774169921875
Sweden,SWE,1969,-20.429840087890625
Sweden,SWE,1970,-0.5933456420898438
Sweden,SWE,1971,31.21215057373047
Sweden,SWE,1972,5.3292388916015625
Sweden,SWE,1973,18.675643920898438
Sweden,SWE,1974,-7.842926025390625
Sweden,SWE,1975,0.98248291015625
Sweden,SWE,1976,-8.186431884765625
Sweden,SWE,1977,-3.9343414306640625
Sweden,SWE,1978,12.322723388671875
Sweden,SWE,1979,10.064544677734375
Sweden,SWE,1980,-5.34698486328125
Sweden,SWE,1981,3.2553863525390625
Sweden,SWE,1982,-13.600845336914062
Sweden,SWE,1983,26.498748779296875
Sweden,SWE,1984,14.18438720703125
Sweden,SWE,1985,8.969558715820312
Sweden,SWE,1986,-29.164321899414062
Sweden,SWE,1987,32.22624206542969
Sweden,SWE,1988,-5.569427490234375
Sweden,SWE,1989,5.9931488037109375
Sweden,SWE,1990,1.4620513916015625
Sweden,SWE,1991,-27.625991821289062
Sweden,SWE,1992,33.39898681640625
Sweden,SWE,1993,1.4158172607421875
Sweden,SWE,1994,-45.72801208496094
Sweden,SWE,1995,27.097686767578125
Sweden,SWE,1996,-49.0025634765625
Sweden,SWE,1997,53.46858215332031
Sweden,SWE,1998,17.14923095703125
Sweden,SWE,1999,-9.141845703125
Sweden,SWE,2000,25.14752197265625
Sweden,SWE,2001,-1.06463623046875
Sweden,SWE,2002,-36.94737243652344
Sweden,SWE,2003,-37.151458740234375
Sweden,SWE,2004,28.391250610351562
Sweden,SWE,2005,36.43475341796875
Sweden,SWE,2006,-29.612167358398438
Sweden,SWE,2007,17.846542358398438
Sweden,SWE,2008,11.425094604492188
Sweden,SWE,2009,-6.6076202392578125
Sweden,SWE,2010,8.885345458984375
Sweden,SWE,2011,6.5895233154296875
Sweden,SWE,2012,37.54902648925781
Sweden,SWE,2013,-44.4244384765625
Sweden,SWE,2014,9.207565307617188
Sweden,SWE,2015,45.78321838378906
Sweden,SWE,2016,-33.2073974609375
Sweden,SWE,2017,16.42901611328125
Sweden,SWE,2018,-12.634246826171875
Sweden,SWE,2019,20.893890380859375
Sweden,SWE,2020,31.0777587890625
Sweden,SWE,2021,7.397003173828125
Switzerland,CHE,1966,10.116813659667969
Switzerland,CHE,1967,6.89453125
Switzerland,CHE,1968,-0.9902191162109375
Switzerland,CHE,1969,-3.7559814453125
Switzerland,CHE,1970,2.7425918579101562
Switzerland,CHE,1971,-0.38116455078125
Switzerland,CHE,1972,-14.222206115722656
Switzerland,CHE,1973,6.9565277099609375
Switzerland,CHE,1974,3.7370071411132812
Switzerland,CHE,1975,12.967567443847656
Switzerland,CHE,1976,-18.88446807861328
Switzerland,CHE,1977,26.73259735107422
Switzerland,CHE,1978,-9.53204345703125
Switzerland,CHE,1979,-4.9444122314453125
Switzerland,CHE,1980,10.764884948730469
Switzerland,CHE,1981,5.7988433837890625
Switzerland,CHE,1982,2.3557510375976562
Switzerland,CHE,1983,-2.6674423217773438
Switzerland,CHE,1984,-15.370834350585938
Switzerland,CHE,1985,6.369026184082031
Switzerland,CHE,1986,2.8198165893554688
Switzerland,CHE,1987,5.4013214111328125
Switzerland,CHE,1988,3.3193206787109375
Switzerland,CHE,1989,-17.75041961669922
Switzerland,CHE,1990,-0.2197723388671875
Switzerland,CHE,1991,6.745361328125
Switzerland,CHE,1992,2.0030364990234375
Switzerland,CHE,1993,9.122352600097656
Switzerland,CHE,1994,9.923820495605469
Switzerland,CHE,1995,-11.455604553222656
Switzerland,CHE,1996,-18.86089324951172
Switzerland,CHE,1997,15.810958862304688
Switzerland,CHE,1998,-1.5836868286132812
Switzerland,CHE,1999,19.514991760253906
Switzerland,CHE,2000,-9.105300903320312
Switzerland,CHE,2001,12.616073608398438
Switzerland,CHE,2002,-18.62335968017578
Switzerland,CHE,2003,-1.75634765625
Switzerland,CHE,2004,-3.4381637573242188
Switzerland,CHE,2005,-7.67584228515625
Switzerland,CHE,2006,-0.9173049926757812
Switzerland,CHE,2007,11.740974426269531
Switzerland,CHE,2008,1.7792205810546875
Switzerland,CHE,2009,-1.439544677734375
Switzerland,CHE,2010,0.6095504760742188
Switzerland,CHE,2011,-10.083488464355469
Switzerland,CHE,2012,17.34569549560547
Switzerland,CHE,2013,-0.21524810791015625
Switzerland,CHE,2014,-0.6272201538085938
Switzerland,CHE,2015,0.5154037475585938
Switzerland,CHE,2016,-9.391372680664062
Switzerland,CHE,2017,-0.6292800903320312
Switzerland,CHE,2018,1.3784408569335938
Switzerland,CHE,2019,8.455718994140625
Switzerland,CHE,2020,0.6067581176757812
Switzerland,CHE,2021,-2.3507080078125
Taiwan,TWN,1966,0.22177410125732422
Taiwan,TWN,1967,-0.07983827590942383
Taiwan,TWN,1968,3.6370973587036133
Taiwan,TWN,1969,-2.401076316833496
Taiwan,TWN,1970,-0.5529565811157227
Taiwan,TWN,1971,0.6682796478271484
Taiwan,TWN,1972,1.6115589141845703
Taiwan,TWN,1973,-0.7008066177368164
Taiwan,TWN,1974,3.8618288040161133
Taiwan,TWN,1975,1.6440849304199219
Taiwan,TWN,1976,-2.8948917388916016
Taiwan,TWN,1977,-0.7658605575561523
Taiwan,TWN,1978,2.788440704345703
Taiwan,TWN,1979,-1.1798391342163086
Taiwan,TWN,1980,-4.852418899536133
Taiwan,TWN,1981,5.514784812927246
Taiwan,TWN,1982,-0.005406379699707031
Taiwan,TWN,1983,0.6000823974609375
Taiwan,TWN,1984,-1.7843751907348633
Taiwan,TWN,1985,4.77642822265625
Taiwan,TWN,1986,0.38530731201171875
Taiwan,TWN,1987,-1.8410415649414062
Taiwan,TWN,1988,-2.4685544967651367
Taiwan,TWN,1989,1.1745538711547852
Taiwan,TWN,1990,4.539714813232422
Taiwan,TWN,1991,-7.372669219970703
Taiwan,TWN,1992,8.049503326416016
Taiwan,TWN,1993,-7.3283233642578125
Taiwan,TWN,1994,2.8949832916259766
Taiwan,TWN,1995,-0.25164794921875
Taiwan,TWN,1996,-0.010384559631347656
Taiwan,TWN,1997,1.6635141372680664
Taiwan,TWN,1998,3.0885143280029297
Taiwan,TWN,1999,-2.918853759765625
Taiwan,TWN,2000,-0.5266094207763672
Taiwan,TWN,2001,2.37384033203125
Taiwan,TWN,2002,-5.941587448120117
Taiwan,TWN,2003,1.2654104232788086
Taiwan,TWN,2004,0.6969518661499023
Taiwan,TWN,2005,2.6027755737304688
Taiwan,TWN,2006,0.4980449676513672
Taiwan,TWN,2007,1.4268836975097656
Taiwan,TWN,2008,-0.19096755981445312
Taiwan,TWN,2009,-1.2947120666503906
Taiwan,TWN,2010,2.135652542114258
Taiwan,TWN,2011,0.7739772796630859
Taiwan,TWN,2012,4.524406433105469
Taiwan,TWN,2013,0.32259559631347656
Taiwan,TWN,2014,-2.7248382568359375
Taiwan,TWN,2015,1.3225116729736328
Taiwan,TWN,2016,5.8907623291015625
Taiwan,TWN,2017,-1.0645160675048828
Taiwan,TWN,2018,0.3844718933105469
Taiwan,TWN,2019,6.689802169799805
Taiwan,TWN,2020,-0.28482818603515625
Taiwan,TWN,2021,5.744850158691406
Thailand,THA,1966,0.6594083309173584
Thailand,THA,1967,0.8989248275756836
Thailand,THA,1968,0.10940885543823242
Thailand,THA,1969,-1.0615594387054443
Thailand,THA,1970,2.191128969192505
Thailand,THA,1971,0.7717738151550293
Thailand,THA,1972,-0.9462361335754395
Thailand,THA,1973,0.4494619369506836
Thailand,THA,1974,1.7091398239135742
Thailand,THA,1975,2.782526969909668
Thailand,THA,1976,0.7037630081176758
Thailand,THA,1977,-1.0999994277954102
Thailand,THA,1978,-3.415322780609131
Thailand,THA,1979,3.4094090461730957
Thailand,THA,1980,-5.884408950805664
Thailand,THA,1981,5.029838562011719
Thailand,THA,1982,2.5489253997802734
Thailand,THA,1983,-0.5204305648803711
Thailand,THA,1984,1.2448921203613281
Thailand,THA,1985,-1.1532258987426758
Thailand,THA,1986,5.442931175231934
Thailand,THA,1987,-4.347254753112793
Thailand,THA,1988,-0.9189605712890625
Thailand,THA,1989,5.277440071105957
Thailand,THA,1990,-1.7993545532226562
Thailand,THA,1991,-1.1524286270141602
Thailand,THA,1992,-1.0524845123291016
Thailand,THA,1993,-1.588470458984375
Thailand,THA,1994,2.4074668884277344
Thailand,THA,1995,6.767642021179199
Thailand,THA,1996,2.0446605682373047
Thailand,THA,1997,-0.18142127990722656
Thailand,THA,1998,-5.778858184814453
Thailand,THA,1999,-4.525033950805664
Thailand,THA,2000,7.592197418212891
Thailand,THA,2001,1.0186767578125
Thailand,THA,2002,3.783143997192383
Thailand,THA,2003,0.9297637939453125
Thailand,THA,2004,-1.9263744354248047
Thailand,THA,2005,0.33667564392089844
Thailand,THA,2006,7.82853889465332
Thailand,THA,2007,0.9213294982910156
Thailand,THA,2008,0.5843849182128906
Thailand,THA,2009,2.4093894958496094
Thailand,THA,2010,-0.6823501586914062
Thailand,THA,2011,9.039283752441406
Thailand,THA,2012,7.286491394042969
Thailand,THA,2013,1.4687995910644531
Thailand,THA,2014,7.198448181152344
Thailand,THA,2015,0.35749053955078125
Thailand,THA,2016,7.155590057373047
Thailand,THA,2017,11.621131896972656
Thailand,THA,2018,18.75493621826172
Thailand,THA,2019,8.8216552734375
Thailand,THA,2020,-7.5514678955078125
Thailand,THA,2021,2.5092010498046875
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.11172721534967422
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,-0.019153326749801636
Trinidad and Tobago,TTO,1974,-0.01276889443397522
Trinidad and Tobago,TTO,1975,-0.006384164094924927
Trinidad and Tobago,TTO,1976,-0.012768886983394623
Trinidad and Tobago,TTO,1977,0.012768886983394623
Trinidad and Tobago,TTO,1978,0.019153058528900146
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,-0.009576670825481415
Trinidad and Tobago,TTO,1981,-0.022345274686813354
Trinidad and Tobago,TTO,1982,-0.003192223608493805
Trinidad and Tobago,TTO,1983,-0.006384443491697311
Trinidad and Tobago,TTO,1984,-0.009576667100191116
Trinidad and Tobago,TTO,1985,0.012768890708684921
Trinidad and Tobago,TTO,1986,0.028729718178510666
Trinidad and Tobago,TTO,1987,0.015961118042469025
Trinidad and Tobago,TTO,1988,-0.01276889443397522
Trinidad and Tobago,TTO,1989,-0.003192223608493805
Trinidad and Tobago,TTO,1990,0.015961118042469025
Trinidad and Tobago,TTO,1991,-0.01915334165096283
Trinidad and Tobago,TTO,1992,0.015961118042469025
Trinidad and Tobago,TTO,1993,-0.006384454667568207
Trinidad and Tobago,TTO,1994,0.01276889443397522
Trinidad and Tobago,TTO,1995,0.003192223608493805
Trinidad and Tobago,TTO,1996,-0.051075275987386703
Trinidad and Tobago,TTO,1997,0.0031922198832035065
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0.006759442389011383
Trinidad and Tobago,TTO,2001,0.03022138774394989
Trinidad and Tobago,TTO,2002,-0.008637778460979462
Trinidad and Tobago,TTO,2003,-0.04316304996609688
Trinidad and Tobago,TTO,2004,0.037058886140584946
Trinidad and Tobago,TTO,2005,-0.00277554988861084
Trinidad and Tobago,TTO,2006,0.013713054358959198
Trinidad and Tobago,TTO,2007,-0.02184528112411499
Trinidad and Tobago,TTO,2008,0.003858894109725952
Trinidad and Tobago,TTO,2009,-0.0021366700530052185
Trinidad and Tobago,TTO,2010,-0.059401944279670715
Trinidad and Tobago,TTO,2011,-0.000055555254220962524
Trinidad and Tobago,TTO,2012,-0.0000833338126540184
Trinidad and Tobago,TTO,2013,-0.00005555432289838791
Trinidad and Tobago,TTO,2014,0.0012499988079071045
Trinidad and Tobago,TTO,2015,0.0016944454982876778
