Entity,Code,Year,Renewables (% equivalent primary energy)
Ireland,IRL,2015,12.26522636
Ireland,IRL,2016,11.26935005
Ireland,IRL,2017,13.1573019
Ireland,IRL,2018,14.71706295
Ireland,IRL,2019,16.91117668
Ireland,IRL,2020,20.54984283
Ireland,IRL,2021,17.58188438
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.006283872
Israel,ISR,1982,0.005815054
Israel,ISR,1983,0.00289203
Israel,ISR,1984,0.00558459
Israel,ISR,1985,0.006021603
Israel,ISR,1986,0.017173585
Israel,ISR,1987,0.026678516
Israel,ISR,1988,0.024891874
Israel,ISR,1989,0.007130022
Israel,ISR,1990,0.006861734
Israel,ISR,1991,0.013520726
Israel,ISR,1992,0.055974927
Israel,ISR,1993,0.046211716
Israel,ISR,1994,0.039183341
Israel,ISR,1995,0.037869241
Israel,ISR,1996,0.035080772
Israel,ISR,1997,0.033417668
Israel,ISR,1998,0.031755347
Israel,ISR,1999,0.040444106
Israel,ISR,2000,0.040315732
Israel,ISR,2001,0.025859207
Israel,ISR,2002,0.040297464
Israel,ISR,2003,0.052213624
Israel,ISR,2004,0.046136867
Israel,ISR,2005,0.045620389
Israel,ISR,2006,0.029145408
Israel,ISR,2007,0.026579969
Israel,ISR,2008,0.035232626
Israel,ISR,2009,0.114865705
Israel,ISR,2010,0.187283039
Israel,ISR,2011,0.318692833
Israel,ISR,2012,0.481130362
Israel,ISR,2013,0.588429093
Israel,ISR,2014,1.009692192
Israel,ISR,2015,1.299813628
Israel,ISR,2016,1.757679939
Israel,ISR,2017,1.723659754
Israel,ISR,2018,1.863878608
Israel,ISR,2019,2.919206858
Israel,ISR,2020,4.053859234
Israel,ISR,2021,5.132294178
Italy,ITA,1965,14.39982319
Italy,ITA,1966,13.78975964
Italy,ITA,1967,12.39645481
Italy,ITA,1968,11.59219742
Italy,ITA,1969,10.46550465
Italy,ITA,1970,9.408058167
Italy,ITA,1971,8.673787117
Italy,ITA,1972,8.623178482
Italy,ITA,1973,7.571964741
Italy,ITA,1974,7.7026577
Italy,ITA,1975,8.419504166
Italy,ITA,1976,7.616763592
Italy,ITA,1977,9.689523697
Italy,ITA,1978,8.49870491
Italy,ITA,1979,8.319644928
Italy,ITA,1980,8.439496994
Italy,ITA,1981,8.140424728
Italy,ITA,1982,8.032729149
Italy,ITA,1983,8.177462578
Italy,ITA,1984,8.236616135
Italy,ITA,1985,7.986701488
Italy,ITA,1986,7.828548431
Italy,ITA,1987,7.361894131
Italy,ITA,1988,7.395027637
Italy,ITA,1989,6.01829052
Italy,ITA,1990,5.543998241
Italy,ITA,1991,7.02009201
Italy,ITA,1992,7.08233881
Italy,ITA,1993,7.147924423
Italy,ITA,1994,7.645524502
Italy,ITA,1995,6.312265873
Italy,ITA,1996,7.041859627
Italy,ITA,1997,6.921144009
Italy,ITA,1998,6.806154728
Italy,ITA,1999,7.312842369
Italy,ITA,2000,7.155643463
Italy,ITA,2001,7.608505249
Italy,ITA,2002,6.778376579
Italy,ITA,2003,6.339079857
Italy,ITA,2004,7.220356941
Italy,ITA,2005,6.433543682
Italy,ITA,2006,6.729988575
Italy,ITA,2007,6.431970596
Italy,ITA,2008,8.195320129
Italy,ITA,2009,10.58550072
Italy,ITA,2010,11.43080997
Italy,ITA,2011,12.44304657
Italy,ITA,2012,14.16573715
Italy,ITA,2013,17.61069489
Italy,ITA,2014,19.73976135
Italy,ITA,2015,17.33467484
Italy,ITA,2016,17.00919724
Italy,ITA,2017,16.14973831
Italy,ITA,2018,17.7274971
Italy,ITA,2019,17.93995094
Italy,ITA,2020,19.72126198
Italy,ITA,2021,18.36226082
Japan,JPN,1965,12.33508682
Japan,JPN,1966,11.65108109
Japan,JPN,1967,8.793859482
Japan,JPN,1968,8.451984406
Japan,JPN,1969,7.611882687
Japan,JPN,1970,6.836434364
Japan,JPN,1971,7.166181564
Japan,JPN,1972,6.914736271
Japan,JPN,1973,4.894681931
Japan,JPN,1974,6.03098011
Japan,JPN,1975,6.373206615
Japan,JPN,1976,6.16135025
Japan,JPN,1977,5.35594511
Japan,JPN,1978,4.956838131
Japan,JPN,1979,5.50594759
Japan,JPN,1980,6.194887161
Japan,JPN,1981,6.236940384
Japan,JPN,1982,6.735273361
Japan,JPN,1983,6.926650524
Japan,JPN,1984,5.621933937
Japan,JPN,1985,6.361672401
Japan,JPN,1986,6.296619892
Japan,JPN,1987,5.851933002
Japan,JPN,1988,6.523026466
Japan,JPN,1989,6.458432198
Japan,JPN,1990,5.60564518
Japan,JPN,1991,5.917129517
Japan,JPN,1992,5.080174923
Japan,JPN,1993,5.666120529
Japan,JPN,1994,4.097033978
Japan,JPN,1995,4.65200901
Japan,JPN,1996,4.53267622
Japan,JPN,1997,4.9516325
Japan,JPN,1998,5.170876026
Japan,JPN,1999,4.856287479
Japan,JPN,2000,4.827453613
Japan,JPN,2001,4.716365814
Japan,JPN,2002,4.702637196
Japan,JPN,2003,5.332041264
Japan,JPN,2004,5.257669926
Japan,JPN,2005,4.790322781
Japan,JPN,2006,5.309008598
Japan,JPN,2007,4.761953354
Japan,JPN,2008,4.830859184
Japan,JPN,2009,5.02139616
Japan,JPN,2010,5.684884071
Japan,JPN,2011,5.733157158
Japan,JPN,2012,5.650204659
Japan,JPN,2013,6.12996769
Japan,JPN,2014,6.935917377
Japan,JPN,2015,8.068797112
Japan,JPN,2016,7.975860596
Japan,JPN,2017,8.634003639
Japan,JPN,2018,9.322304726
Japan,JPN,2019,9.565926552
Japan,JPN,2020,11.15533924
Japan,JPN,2021,11.42899513
Kazakhstan,KAZ,1985,1.935525179
Kazakhstan,KAZ,1986,1.736529708
Kazakhstan,KAZ,1987,2.03572607
Kazakhstan,KAZ,1988,2.395687342
Kazakhstan,KAZ,1989,2.53825736
Kazakhstan,KAZ,1990,2.534389019
Kazakhstan,KAZ,1991,2.479836226
Kazakhstan,KAZ,1992,2.395666838
Kazakhstan,KAZ,1993,3.015272379
Kazakhstan,KAZ,1994,4.072830677
Kazakhstan,KAZ,1995,4.114584923
Kazakhstan,KAZ,1996,4.159170628
Kazakhstan,KAZ,1997,4.181544781
Kazakhstan,KAZ,1998,4.193706512
Kazakhstan,KAZ,1999,4.455529213
Kazakhstan,KAZ,2000,6.022824287
Kazakhstan,KAZ,2001,5.704264164
Kazakhstan,KAZ,2002,6.12041378
Kazakhstan,KAZ,2003,5.382555485
Kazakhstan,KAZ,2004,4.701576233
Kazakhstan,KAZ,2005,4.432411671
Kazakhstan,KAZ,2006,4.047025204
Kazakhstan,KAZ,2007,3.818174362
Kazakhstan,KAZ,2008,3.284911871
Kazakhstan,KAZ,2009,3.354734659
Kazakhstan,KAZ,2010,3.624057293
Kazakhstan,KAZ,2011,3.11909461
Kazakhstan,KAZ,2012,2.857217312
Kazakhstan,KAZ,2013,2.862883329
Kazakhstan,KAZ,2014,2.982451916
Kazakhstan,KAZ,2015,3.566427231
Kazakhstan,KAZ,2016,4.404113293
Kazakhstan,KAZ,2017,4.042666435
Kazakhstan,KAZ,2018,3.38883853
Kazakhstan,KAZ,2019,3.468928099
Kazakhstan,KAZ,2020,3.900036335
Kazakhstan,KAZ,2021,3.988574028
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.000115751
Kuwait,KWT,2014,0.002035834
Kuwait,KWT,2015,0.003018346
Kuwait,KWT,2016,0.029127507
Kuwait,KWT,2017,0.040029116
Kuwait,KWT,2018,0.03133408
Kuwait,KWT,2019,0.034184188
Kuwait,KWT,2020,0.036519468
Latvia,LVA,1985,8.286785126
Latvia,LVA,1986,8.983882904
Latvia,LVA,1987,12.13678169
Latvia,LVA,1988,10.43214607
Latvia,LVA,1989,12.53995323
Latvia,LVA,1990,15.37550354
Latvia,LVA,1991,12.15385914
Latvia,LVA,1992,13.07023907
Latvia,LVA,1993,17.30079269
Latvia,LVA,1994,20.52124977
Latvia,LVA,1995,19.48625755
Latvia,LVA,1996,13.27123356
Latvia,LVA,1997,20.91794777
Latvia,LVA,1998,28.08560753
Latvia,LVA,1999,21.13871956
Latvia,LVA,2000,22.11816216
Latvia,LVA,2001,20.51212692
Latvia,LVA,2002,17.68797302
Latvia,LVA,2003,16.75147438
Latvia,LVA,2004,20.24241447
Latvia,LVA,2005,20.85358429
Latvia,LVA,2006,17.83665657
Latvia,LVA,2007,17.44501495
Latvia,LVA,2008,19.55880165
Latvia,LVA,2009,22.68583679
Latvia,LVA,2010,20.36603928
Latvia,LVA,2011,19.26850891
Latvia,LVA,2012,24.73715019
Latvia,LVA,2013,22.28458786
Latvia,LVA,2014,19.17196274
Latvia,LVA,2015,18.88339996
Latvia,LVA,2016,21.90206146
Latvia,LVA,2017,30.69508934
Latvia,LVA,2018,22.43266296
Latvia,LVA,2019,19.92988014
Latvia,LVA,2020,24.7689724
Latvia,LVA,2021,23.91737175
Lithuania,LTU,1985,0.643667281
Lithuania,LTU,1986,0.68190074
Lithuania,LTU,1987,0.613498509
Lithuania,LTU,1988,0.620188057
Lithuania,LTU,1989,0.57254976
Lithuania,LTU,1990,0.606373847
Lithuania,LTU,1991,0.468288541
Lithuania,LTU,1992,0.703436852
Lithuania,LTU,1993,1.136683345
Lithuania,LTU,1994,1.514650822
Lithuania,LTU,1995,1.118697166
Lithuania,LTU,1996,0.898501992
Lithuania,LTU,1997,0.881619275
Lithuania,LTU,1998,1.161542416
Lithuania,LTU,1999,1.386783957
Lithuania,LTU,2000,1.285723567
Lithuania,LTU,2001,1.055018783
Lithuania,LTU,2002,1.071800709
Lithuania,LTU,2003,0.945200145
Lithuania,LTU,2004,1.198676109
Lithuania,LTU,2005,1.409965396
Lithuania,LTU,2006,1.394839525
Lithuania,LTU,2007,1.696282268
Lithuania,LTU,2008,1.769284368
Lithuania,LTU,2009,2.186495066
Lithuania,LTU,2010,3.94032526
Lithuania,LTU,2011,4.594768047
Lithuania,LTU,2012,4.873659611
Lithuania,LTU,2013,6.826762199
Lithuania,LTU,2014,7.007637501
Lithuania,LTU,2015,7.430521488
Lithuania,LTU,2016,8.971045494
Lithuania,LTU,2017,10.2167778
Lithuania,LTU,2018,8.702936172
Lithuania,LTU,2019,9.697965622
Lithuania,LTU,2020,10.14476299
Lithuania,LTU,2021,9.490350723
Lower-middle-income countries,,1965,8.10956955
Lower-middle-income countries,,1966,7.997311592
Lower-middle-income countries,,1967,8.505274773
Lower-middle-income countries,,1968,9.266728401
Lower-middle-income countries,,1969,9.51699543
Lower-middle-income countries,,1970,9.87037468
Lower-middle-income countries,,1971,9.800650597
Lower-middle-income countries,,1972,9.3751688
Lower-middle-income countries,,1973,9.139719963
Lower-middle-income countries,,1974,8.678182602
Lower-middle-income countries,,1975,9.04427433
Lower-middle-income countries,,1976,9.080030441
Lower-middle-income countries,,1977,9.055831909
Lower-middle-income countries,,1978,10.56952286
Lower-middle-income countries,,1979,9.617565155
Lower-middle-income countries,,1980,9.718477249
Lower-middle-income countries,,1981,9.626465797
Lower-middle-income countries,,1982,8.509578705
Lower-middle-income countries,,1983,7.894793034
Lower-middle-income countries,,1984,8.204381943
Lower-middle-income countries,,1985,4.872650623
Lower-middle-income countries,,1986,4.840594292
Lower-middle-income countries,,1987,4.655157566
Lower-middle-income countries,,1988,4.949452877
Lower-middle-income countries,,1989,5.148432732
Lower-middle-income countries,,1990,4.929366112
Lower-middle-income countries,,1991,5.17636919
Lower-middle-income countries,,1992,5.238674164
Lower-middle-income countries,,1993,5.683431149
Lower-middle-income countries,,1994,6.012462139
Lower-middle-income countries,,1995,5.698852539
Lower-middle-income countries,,1996,5.514558315
Lower-middle-income countries,,1997,5.05459547
Lower-middle-income countries,,1998,5.905310631
Lower-middle-income countries,,1999,5.705437183
Lower-middle-income countries,,2000,5.197896004
Lower-middle-income countries,,2001,5.124022961
Lower-middle-income countries,,2002,4.86127615
Lower-middle-income countries,,2003,4.893046856
Lower-middle-income countries,,2004,5.546218395
Lower-middle-income countries,,2005,5.381096363
Lower-middle-income countries,,2006,5.75534153
Lower-middle-income countries,,2007,5.729685783
Lower-middle-income countries,,2008,5.319236279
Lower-middle-income countries,,2009,5.20294857
Lower-middle-income countries,,2010,5.317025185
Lower-middle-income countries,,2011,5.61204052
Lower-middle-income countries,,2012,5.200298309
Lower-middle-income countries,,2013,6.032141209
Lower-middle-income countries,,2014,5.936751366
Lower-middle-income countries,,2015,5.766291618
Lower-middle-income countries,,2016,5.848174572
Lower-middle-income countries,,2017,6.348324776
Lower-middle-income countries,,2018,6.516345024
Lower-middle-income countries,,2019,7.011074543
Lower-middle-income countries,,2020,7.687888145
Lower-middle-income countries,,2021,7.670769215
Luxembourg,LUX,1965,0.611231208
Luxembourg,LUX,1966,0.574010134
Luxembourg,LUX,1967,0.657761455
Luxembourg,LUX,1968,0.621158004
Luxembourg,LUX,1969,0.502257764
Luxembourg,LUX,1970,0.534662962
Luxembourg,LUX,1971,0.314310461
Luxembourg,LUX,1972,0.359419346
Luxembourg,LUX,1973,0.299340606
Luxembourg,LUX,1974,0.435403407
Luxembourg,LUX,1975,0.452856779
Luxembourg,LUX,1976,0.284882694
Luxembourg,LUX,1977,0.693263948
Luxembourg,LUX,1978,0.654417396
Luxembourg,LUX,1979,0.692145944
Luxembourg,LUX,1980,0.777439237
Luxembourg,LUX,1981,0.990617633
Luxembourg,LUX,1982,0.959464908
Luxembourg,LUX,1983,1.003924489
Luxembourg,LUX,1984,1.0007658
Luxembourg,LUX,1985,0.815466166
Luxembourg,LUX,1986,0.978445828
Luxembourg,LUX,1987,1.227453947
Luxembourg,LUX,1988,1.129714131
Luxembourg,LUX,1989,0.762680888
Luxembourg,LUX,1990,0.664601445
Luxembourg,LUX,1991,0.733810782
Luxembourg,LUX,1992,0.610749543
Luxembourg,LUX,1993,0.604113519
Luxembourg,LUX,1994,0.77528125
Luxembourg,LUX,1995,0.950182199
Luxembourg,LUX,1996,0.649676681
Luxembourg,LUX,1997,0.902555048
Luxembourg,LUX,1998,1.29461813
Luxembourg,LUX,1999,1.04631865
Luxembourg,LUX,2000,1.37037015
Luxembourg,LUX,2001,1.252231121
Luxembourg,LUX,2002,1.030142665
Luxembourg,LUX,2003,0.917407155
Luxembourg,LUX,2004,1.1120193
Luxembourg,LUX,2005,1.167921066
Luxembourg,LUX,2006,1.390871167
Luxembourg,LUX,2007,1.537957311
Luxembourg,LUX,2008,1.648137331
Luxembourg,LUX,2009,1.6371243
Luxembourg,LUX,2010,1.554399729
Luxembourg,LUX,2011,1.471318722
Luxembourg,LUX,2012,1.849729419
Luxembourg,LUX,2013,2.30420804
Luxembourg,LUX,2014,2.558791161
Luxembourg,LUX,2015,2.841861486
Luxembourg,LUX,2016,3.052534103
Luxembourg,LUX,2017,3.807042599
Luxembourg,LUX,2018,4.155874729
Luxembourg,LUX,2019,4.765342712
Luxembourg,LUX,2020,6.848766804
Luxembourg,LUX,2021,7.095166206
Malaysia,MYS,1965,5.246120453
Malaysia,MYS,1966,5.346494198
Malaysia,MYS,1967,5.215836525
Malaysia,MYS,1968,5.593569756
Malaysia,MYS,1969,6.429533482
Malaysia,MYS,1970,8.029953957
Malaysia,MYS,1971,6.255808353
Malaysia,MYS,1972,6.196172714
Malaysia,MYS,1973,5.646239281
Malaysia,MYS,1974,5.056630135
Malaysia,MYS,1975,4.897926331
Malaysia,MYS,1976,4.137609005
Malaysia,MYS,1977,2.869304895
Malaysia,MYS,1978,2.539179087
Malaysia,MYS,1979,2.695222378
Malaysia,MYS,1980,3.290118933
Malaysia,MYS,1981,3.527314663
Malaysia,MYS,1982,3.170203447
Malaysia,MYS,1983,3.213416338
Malaysia,MYS,1984,5.883321285
Malaysia,MYS,1985,6.48296833
Malaysia,MYS,1986,6.458531857
Malaysia,MYS,1987,7.548476219
Malaysia,MYS,1988,8.27965641
Malaysia,MYS,1989,6.836901665
Malaysia,MYS,1990,4.940909386
Malaysia,MYS,1991,4.358415127
Malaysia,MYS,1992,3.721477747
Malaysia,MYS,1993,4.189680576
Malaysia,MYS,1994,5.27033329
Malaysia,MYS,1995,4.620305538
Malaysia,MYS,1996,3.450362444
Malaysia,MYS,1997,2.393924475
Malaysia,MYS,1998,2.660114288
Malaysia,MYS,1999,4.217978477
Malaysia,MYS,2000,3.681302786
Malaysia,MYS,2001,3.139981985
Malaysia,MYS,2002,2.593757391
Malaysia,MYS,2003,2.253213167
Malaysia,MYS,2004,2.319720268
Malaysia,MYS,2005,2.286206484
Malaysia,MYS,2006,2.365507364
Malaysia,MYS,2007,2.138460159
Malaysia,MYS,2008,2.624563932
Malaysia,MYS,2009,2.622681141
Malaysia,MYS,2010,2.325418711
Malaysia,MYS,2011,2.85937047
Malaysia,MYS,2012,2.907140255
Malaysia,MYS,2013,3.319553375
Malaysia,MYS,2014,3.563017368
Malaysia,MYS,2015,3.646034718
Malaysia,MYS,2016,4.848278999
Malaysia,MYS,2017,6.291511059
Malaysia,MYS,2018,6.253417492
Malaysia,MYS,2019,6.178408623
Malaysia,MYS,2020,7.163172245
Malaysia,MYS,2021,8.059835434
Mexico,MEX,1965,8.9347229
Mexico,MEX,1966,9.633110046
Mexico,MEX,1967,10.29133129
Mexico,MEX,1968,10.84283447
Mexico,MEX,1969,10.47529984
Mexico,MEX,1970,10.98171329
Mexico,MEX,1971,10.14272499
Mexico,MEX,1972,9.78002739
Mexico,MEX,1973,9.648298264
Mexico,MEX,1974,9.094654083
Mexico,MEX,1975,7.784452438
Mexico,MEX,1976,8.308449745
Mexico,MEX,1977,8.738277435
Mexico,MEX,1978,6.59796381
Mexico,MEX,1979,6.747371674
Mexico,MEX,1980,5.803557873
Mexico,MEX,1981,7.537362576
Mexico,MEX,1982,6.843096733
Mexico,MEX,1983,6.30868578
Mexico,MEX,1984,6.831296444
Mexico,MEX,1985,7.820509911
Mexico,MEX,1986,6.596591949
Mexico,MEX,1987,6.118594646
Mexico,MEX,1988,6.784612656
Mexico,MEX,1989,7.29338026
Mexico,MEX,1990,6.830843449
Mexico,MEX,1991,6.324604988
Mexico,MEX,1992,7.251021862
Mexico,MEX,1993,7.209392071
Mexico,MEX,1994,5.448117256
Mexico,MEX,1995,7.110982418
Mexico,MEX,1996,7.601214886
Mexico,MEX,1997,6.423584938
Mexico,MEX,1998,5.862017155
Mexico,MEX,1999,7.305535793
Mexico,MEX,2000,7.150897503
Mexico,MEX,2001,6.339307308
Mexico,MEX,2002,5.449038506
Mexico,MEX,2003,4.65245533
Mexico,MEX,2004,5.303242207
Mexico,MEX,2005,5.473337173
Mexico,MEX,2006,5.586086273
Mexico,MEX,2007,5.209547043
Mexico,MEX,2008,6.696115971
Mexico,MEX,2009,4.956578255
Mexico,MEX,2010,6.28312397
Mexico,MEX,2011,5.886854172
Mexico,MEX,2012,5.462079525
Mexico,MEX,2013,5.060070038
Mexico,MEX,2014,6.727101803
Mexico,MEX,2015,6.05226326
Mexico,MEX,2016,6.131492615
Mexico,MEX,2017,6.372722149
Mexico,MEX,2018,6.939361095
Mexico,MEX,2019,7.05077076
Mexico,MEX,2020,9.475372314
Mexico,MEX,2021,10.5147543
Middle Africa (BP),,1965,30.3945694
Middle Africa (BP),,1966,30.79616356
Middle Africa (BP),,1967,29.21473312
Middle Africa (BP),,1968,29.36655617
Middle Africa (BP),,1969,30.49328232
Middle Africa (BP),,1970,32.44628143
Middle Africa (BP),,1971,30.46707153
Middle Africa (BP),,1972,30.09585762
Middle Africa (BP),,1973,29.14245224
Middle Africa (BP),,1974,27.90039444
Middle Africa (BP),,1975,32.27195358
Middle Africa (BP),,1976,31.7521534
Middle Africa (BP),,1977,30.6848011
Middle Africa (BP),,1978,27.68267632
Middle Africa (BP),,1979,28.14417458
Middle Africa (BP),,1980,28.31971741
Middle Africa (BP),,1981,28.2189846
Middle Africa (BP),,1982,30.2534256
Middle Africa (BP),,1983,28.85623932
Middle Africa (BP),,1984,31.71082497
Middle Africa (BP),,1985,32.03300095
Middle Africa (BP),,1986,33.28855515
Middle Africa (BP),,1987,32.62519836
Middle Africa (BP),,1988,31.55032921
Middle Africa (BP),,1989,35.65925217
Middle Africa (BP),,1990,34.56066132
Middle Africa (BP),,1991,35.46757126
Middle Africa (BP),,1992,37.48952866
Middle Africa (BP),,1993,35.66716766
Middle Africa (BP),,1994,35.05961609
Middle Africa (BP),,1995,37.58182907
Middle Africa (BP),,1996,37.59436798
Middle Africa (BP),,1997,35.26089096
Middle Africa (BP),,1998,35.77383423
Middle Africa (BP),,1999,35.7448616
Middle Africa (BP),,2000,35.48305511
Middle Africa (BP),,2001,35.43223572
Middle Africa (BP),,2002,30.72399712
Middle Africa (BP),,2003,29.3915062
Middle Africa (BP),,2004,30.81300354
Middle Africa (BP),,2005,31.65440559
Middle Africa (BP),,2006,30.91957855
Middle Africa (BP),,2007,27.63772583
Middle Africa (BP),,2008,26.89086723
Middle Africa (BP),,2009,25.18648529
Middle Africa (BP),,2010,23.82759094
Middle Africa (BP),,2011,22.85843849
Middle Africa (BP),,2012,20.70605087
Middle Africa (BP),,2013,21.01139641
Middle Africa (BP),,2014,21.21895599
Middle Africa (BP),,2015,21.5555706
Middle Africa (BP),,2016,22.28280067
Middle Africa (BP),,2017,25.12409592
Middle Africa (BP),,2018,27.34249306
Middle Africa (BP),,2019,28.49225616
Middle Africa (BP),,2020,31.23526573
Middle Africa (BP),,2021,29.66651917
Middle East (BP),,1965,1.288810611
Middle East (BP),,1966,1.345175028
Middle East (BP),,1967,1.413805723
Middle East (BP),,1968,1.458399415
Middle East (BP),,1969,1.517777801
Middle East (BP),,1970,1.499312043
Middle East (BP),,1971,1.461856127
Middle East (BP),,1972,1.651890755
Middle East (BP),,1973,1.230377555
Middle East (BP),,1974,1.48400557
