Entity,Code,Year,Solar per capita (kWh - equivalent)
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0.009996496140956879
Morocco,MAR,2003,0.009793096221983433
Morocco,MAR,2004,0.00968503300100565
Morocco,MAR,2005,0.009485587477684021
Morocco,MAR,2006,0.009287907741963863
Morocco,MAR,2007,0.009180918335914612
Morocco,MAR,2008,0.008984210900962353
Morocco,MAR,2009,0.008873830549418926
Morocco,MAR,2010,0.008674278855323792
Morocco,MAR,2011,0.00847352109849453
Morocco,MAR,2012,0.008356255479156971
Morocco,MAR,2013,0.00816467497497797
Morocco,MAR,2014,0.008002112619578838
Morocco,MAR,2015,0.44314804673194885
Morocco,MAR,2016,30.599048614501953
Morocco,MAR,2017,31.06224822998047
Morocco,MAR,2018,69.77281188964844
Morocco,MAR,2019,114.29911041259766
Morocco,MAR,2020,108.1404037475586
Morocco,MAR,2021,127.53833770751953
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0
Netherlands,NLD,1990,0
Netherlands,NLD,1991,0
Netherlands,NLD,1992,0.19414956867694855
Netherlands,NLD,1993,0.19285061955451965
Netherlands,NLD,1994,0.0019158183131366968
Netherlands,NLD,1995,0.190358966588974
Netherlands,NLD,1996,0.3801690340042114
Netherlands,NLD,1997,0.3779293894767761
Netherlands,NLD,1998,0.6580300331115723
Netherlands,NLD,1999,0.9840742945671082
Netherlands,NLD,2000,1.4319531917572021
Netherlands,NLD,2001,2.3952572345733643
Netherlands,NLD,2002,3.0872654914855957
Netherlands,NLD,2003,5.502747058868408
Netherlands,NLD,2004,5.863387107849121
Netherlands,NLD,2005,5.9830708503723145
Netherlands,NLD,2006,6.096292495727539
Netherlands,NLD,2007,6.1175336837768555
Netherlands,NLD,2008,6.595822334289551
Netherlands,NLD,2009,7.465195655822754
Netherlands,NLD,2010,9.8898344039917
Netherlands,NLD,2011,16.53789520263672
Netherlands,NLD,2012,41.435245513916016
Netherlands,NLD,2013,83.47683715820312
Netherlands,NLD,2014,125.85436248779297
Netherlands,NLD,2015,178.3035125732422
Netherlands,NLD,2016,245.83746337890625
Netherlands,NLD,2017,344.64990234375
Netherlands,NLD,2018,575.2765502929688
Netherlands,NLD,2019,832.460693359375
Netherlands,NLD,2020,1343.3863525390625
Netherlands,NLD,2021,1742.4609375
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,2.27705717086792
New Zealand,NZL,2008,2.272526502609253
New Zealand,NZL,2009,2.3194525241851807
New Zealand,NZL,2010,2.434494972229004
New Zealand,NZL,2011,2.5774447917938232
New Zealand,NZL,2012,2.9590094089508057
New Zealand,NZL,2013,4.032785892486572
New Zealand,NZL,2014,11.103090286254883
New Zealand,NZL,2015,21.359418869018555
New Zealand,NZL,2016,32.474124908447266
New Zealand,NZL,2017,43.495582580566406
New Zealand,NZL,2018,56.02962112426758
New Zealand,NZL,2019,70.31751251220703
New Zealand,NZL,2020,87.2656478881836
New Zealand,NZL,2021,110.28269958496094
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.02271873503923416
North America,,1984,0.03964119777083397
North America,,1985,0.07929007709026337
North America,,1986,0.10330654680728912
North America,,1987,0.07628044486045837
North America,,1988,0.06524335592985153
North America,,1989,1.7745989561080933
North America,,1990,2.571545124053955
North America,,1991,3.2822370529174805
North America,,1992,2.793487310409546
North America,,1993,3.2073891162872314
North America,,1994,3.3492796421051025
North America,,1995,3.399717092514038
North America,,1996,3.546963930130005
North America,,1997,3.4516377449035645
North America,,1998,3.381584405899048
North America,,1999,3.3192760944366455
North America,,2000,3.297983169555664
North America,,2001,3.601591110229492
North America,,2002,3.7200067043304443
North America,,2003,3.7129766941070557
North America,,2004,4.108935356140137
North America,,2005,4.365966320037842
North America,,2006,4.730712890625
North America,,2007,6.144070625305176
North America,,2008,9.005537033081055
North America,,2009,11.633169174194336
North America,,2010,17.135690689086914
North America,,2011,27.393930435180664
North America,,2012,50.49850082397461
North America,,2013,87.28207397460938
North America,,2014,153.1632537841797
North America,,2015,203.31759643554688
North America,,2016,281.01995849609375
North America,,2017,384.09613037109375
North America,,2018,463.3893737792969
North America,,2019,541.6328735351562
North America,,2020,654.7171020507812
North America,,2021,810.6264038085938
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0.03487754613161087
North Macedonia,MKD,2011,1.5547641515731812
North Macedonia,MKD,2012,3.749638319015503
North Macedonia,MKD,2013,11.881451606750488
North Macedonia,MKD,2014,18.75185203552246
North Macedonia,MKD,2015,29.26950454711914
North Macedonia,MKD,2016,30.491867065429688
North Macedonia,MKD,2017,30.35948944091797
North Macedonia,MKD,2018,28.944828033447266
North Macedonia,MKD,2019,29.386640548706055
North Macedonia,MKD,2020,29.670547485351562
North Macedonia,MKD,2021,31.77837371826172
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,3.4819648265838623
Norway,NOR,2001,3.4452476501464844
Norway,NOR,2002,3.4034674167633057
Norway,NOR,2003,3.932569742202759
Norway,NOR,2004,3.884361743927002
Norway,NOR,2005,3.8317408561706543
Norway,NOR,2006,4.321528911590576
Norway,NOR,2007,4.255481719970703
Norway,NOR,2008,4.360825061798096
Norway,NOR,2009,4.454253196716309
Norway,NOR,2010,4.599423408508301
Norway,NOR,2011,4.737844944000244
Norway,NOR,2012,4.869974136352539
Norway,NOR,2013,5.260838985443115
Norway,NOR,2014,6.111223220825195
Norway,NOR,2015,6.93981409072876
Norway,NOR,2016,12.133729934692383
Norway,NOR,2017,20.079545974731445
Norway,NOR,2018,30.172836303710938
Norway,NOR,2019,51.466251373291016
Norway,NOR,2020,68.03458404541016
Norway,NOR,2021,94.3250732421875
Oceania,,1965,0
Oceania,,1966,0
Oceania,,1967,0
Oceania,,1968,0
Oceania,,1969,0
Oceania,,1970,0
Oceania,,1971,0
Oceania,,1972,0
Oceania,,1973,0
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0.5810990333557129
Oceania,,1992,1.271120548248291
Oceania,,1993,1.5112944841384888
Oceania,,1994,1.7754203081130981
Oceania,,1995,2.1279711723327637
Oceania,,1996,2.540531873703003
Oceania,,1997,3.0008623600006104
Oceania,,1998,3.439333915710449
Oceania,,1999,3.8709299564361572
Oceania,,2000,4.399006366729736
Oceania,,2001,4.996650218963623
Oceania,,2002,5.27572774887085
Oceania,,2003,5.606604099273682
Oceania,,2004,6.338354110717773
Oceania,,2005,7.143617630004883
Oceania,,2006,8.095076560974121
Oceania,,2007,9.492034912109375
Oceania,,2008,11.273036003112793
Oceania,,2009,22.652509689331055
Oceania,,2010,73.87989807128906
Oceania,,2011,150.71571350097656
Oceania,,2012,173.90936279296875
Oceania,,2013,271.4508972167969
Oceania,,2014,342.83697509765625
Oceania,,2015,421.06097412109375
Oceania,,2016,496.2915954589844
Oceania,,2017,583.7302856445312
Oceania,,2018,791.283447265625
Oceania,,2019,1152.8349609375
Oceania,,2020,1477.080078125
Oceania,,2021,1900.9774169921875
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.8706367611885071
Oman,OMN,2014,0.8070012331008911
Oman,OMN,2015,2.3368701934814453
Oman,OMN,2016,2.5053980350494385
Oman,OMN,2017,8.874919891357422
Oman,OMN,2018,8.607501029968262
Oman,OMN,2019,8.771594047546387
Oman,OMN,2020,109.0494155883789
Oman,OMN,2021,130.6139678955078
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.0034099796321243048
Pakistan,PAK,2008,0.025892633944749832
Pakistan,PAK,2009,0.0848245918750763
Pakistan,PAK,2010,0.20772260427474976
Pakistan,PAK,2011,0.4037015736103058
Pakistan,PAK,2012,0.9658555388450623
Pakistan,PAK,2013,2.064646005630493
Pakistan,PAK,2014,3.3028223514556885
Pakistan,PAK,2015,5.1559672355651855
Pakistan,PAK,2016,9.42436408996582
Pakistan,PAK,2017,12.596295356750488
Pakistan,PAK,2018,12.755680084228516
Pakistan,PAK,2019,13.011033058166504
Pakistan,PAK,2020,14.324371337890625
Pakistan,PAK,2021,17.627592086791992
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0
Peru,PER,1997,0
Peru,PER,1998,0
Peru,PER,1999,0
Peru,PER,2000,0
Peru,PER,2001,0
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,5.547658920288086
Peru,PER,2013,18.023611068725586
Peru,PER,2014,17.943391799926758
Peru,PER,2015,20.349733352661133
Peru,PER,2016,20.861581802368164
Peru,PER,2017,27.9061279296875
Peru,PER,2018,65.89244079589844
Peru,PER,2019,67.53215026855469
Peru,PER,2020,67.64678955078125
Peru,PER,2021,68.67115783691406
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.05019717290997505
Philippines,PHL,2006,0.04456394910812378
Philippines,PHL,2007,0.04132234677672386
Philippines,PHL,2008,0.0403364934027195
Philippines,PHL,2009,0.037872981280088425
Philippines,PHL,2010,0.036951590329408646
Philippines,PHL,2011,0.034878432750701904
Philippines,PHL,2012,0.037146516144275665
Philippines,PHL,2013,0.03905178979039192
Philippines,PHL,2014,0.44517672061920166
Philippines,PHL,2015,3.653477668762207
Philippines,PHL,2016,28.3295841217041
Philippines,PHL,2017,30.393888473510742
Philippines,PHL,2018,30.987136840820312
Philippines,PHL,2019,30.380504608154297
Philippines,PHL,2020,32.89668655395508
Philippines,PHL,2021,34.42564010620117
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.01443780679255724
Poland,POL,2012,0.07920514792203903
Poland,POL,2013,0.10701107233762741
Poland,POL,2014,0.49807506799697876
Poland,POL,2015,4.035840034484863
Poland,POL,2016,8.738078117370605
Poland,POL,2017,11.569855690002441
Poland,POL,2018,20.93050765991211
Poland,POL,2019,49.44377899169922
Poland,POL,2020,135.8656463623047
Poland,POL,2021,273.3882751464844
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.30331146717071533
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0.2905505895614624
Portugal,PRT,1997,0.2893926799297333
Portugal,PRT,1998,0.23170706629753113
Portugal,PRT,1999,0.3169339895248413
Portugal,PRT,2000,0.40194636583328247
Portugal,PRT,2001,0.45394420623779297
Portugal,PRT,2002,0.5054885149002075
Portugal,PRT,2003,0.7217695116996765
Portugal,PRT,2004,0.7985072731971741
Portugal,PRT,2005,1.0361987352371216
Portugal,PRT,2006,1.3489938974380493
Portugal,PRT,2007,6.418406009674072
Portugal,PRT,2008,10.873912811279297
Portugal,PRT,2009,42.137977600097656
Portugal,PRT,2010,56.318077087402344
Portugal,PRT,2011,73.6031723022461
Portugal,PRT,2012,102.37023162841797
Portugal,PRT,2013,124.6875991821289
Portugal,PRT,2014,163.1239776611328
Portugal,PRT,2015,206.78543090820312
Portugal,PRT,2016,213.11476135253906
Portugal,PRT,2017,256.59649658203125
Portugal,PRT,2018,259.25372314453125
Portugal,PRT,2019,345.9234619140625
Portugal,PRT,2020,435.53814697265625
Portugal,PRT,2021,568.2205200195312
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,1.4872214794158936
Qatar,QAT,2012,1.3660717010498047
Qatar,QAT,2013,4.374866962432861
Qatar,QAT,2014,7.172607421875
Qatar,QAT,2015,6.8315558433532715
Qatar,QAT,2016,8.434699058532715
Qatar,QAT,2017,8.165955543518066
Qatar,QAT,2018,7.9588141441345215
Qatar,QAT,2019,7.787783145904541
Qatar,QAT,2020,7.6457200050354
Qatar,QAT,2021,7.469274997711182
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.13728724420070648
Romania,ROU,2010,0.274088978767395
Romania,ROU,2011,0.13563315570354462
Romania,ROU,2012,1.084883451461792
Romania,ROU,2013,56.85630416870117
Romania,ROU,2014,175.1400909423828
Romania,ROU,2015,267.8756408691406
Romania,ROU,2016,246.1173553466797
Romania,ROU,2017,251.31591796875
Romania,ROU,2018,240.21102905273438
Romania,ROU,2019,242.02764892578125
Romania,ROU,2020,236.58560180664062
Romania,ROU,2021,232.69659423828125
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.023002684116363525
Russia,RUS,2012,0.0802503153681755
Russia,RUS,2013,0.20394490659236908
Russia,RUS,2014,2.99627423286438
Russia,RUS,2015,6.233479022979736
Russia,RUS,2016,8.62951946258545
Russia,RUS,2017,9.94805908203125
Russia,RUS,2018,11.336753845214844
Russia,RUS,2019,17.800262451171875
Russia,RUS,2020,33.51174545288086
Russia,RUS,2021,41.46239471435547
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.06609532237052917
Saudi Arabia,SAU,2009,0.06383705139160156
