Entity,Code,Year,Solar (% equivalent primary energy)
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00011575123062357306
Kuwait,KWT,2014,0.002035834128037095
Kuwait,KWT,2015,0.0030183459166437387
Kuwait,KWT,2016,0.02912750653922558
Kuwait,KWT,2017,0.029831793159246445
Kuwait,KWT,2018,0.030219141393899918
Kuwait,KWT,2019,0.0321798175573349
Kuwait,KWT,2020,0.03438209369778633
Kuwait,KWT,2021,0.03171151876449585
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,0
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,0
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
Latvia,LVA,2009,0
Latvia,LVA,2010,0
Latvia,LVA,2011,0.0012466709595173597
Latvia,LVA,2012,0.0011914874194189906
Latvia,LVA,2013,0.0012300282251089811
Latvia,LVA,2014,0.0013293945230543613
Latvia,LVA,2015,0.0012911016819998622
Latvia,LVA,2016,0.0022971208672970533
Latvia,LVA,2017,0.0023940943647176027
Latvia,LVA,2018,0.007715755607932806
Latvia,LVA,2019,0.018473878502845764
Latvia,LVA,2020,0.031262561678886414
Latvia,LVA,2021,0.029941817745566368
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0
Lithuania,LTU,2005,0
Lithuania,LTU,2006,0
Lithuania,LTU,2007,0
Lithuania,LTU,2008,0
Lithuania,LTU,2009,0
Lithuania,LTU,2010,0
Lithuania,LTU,2011,0.00040418209391646087
Lithuania,LTU,2012,0.00919805932790041
Lithuania,LTU,2013,0.19273392856121063
Lithuania,LTU,2014,0.32348495721817017
Lithuania,LTU,2015,0.3090301752090454
Lithuania,LTU,2016,0.2736407220363617
Lithuania,LTU,2017,0.26333245635032654
Lithuania,LTU,2018,0.3251740038394928
Lithuania,LTU,2019,0.34222206473350525
Lithuania,LTU,2020,0.4833848178386688
Lithuania,LTU,2021,0.4611392617225647
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0
Lower-middle-income countries,,1978,0
Lower-middle-income countries,,1979,0
Lower-middle-income countries,,1980,0
Lower-middle-income countries,,1981,0
Lower-middle-income countries,,1982,0
Lower-middle-income countries,,1983,0
Lower-middle-income countries,,1984,0
Lower-middle-income countries,,1985,0
Lower-middle-income countries,,1986,0
Lower-middle-income countries,,1987,0
Lower-middle-income countries,,1988,0
Lower-middle-income countries,,1989,0
Lower-middle-income countries,,1990,0
Lower-middle-income countries,,1991,0
Lower-middle-income countries,,1992,0
Lower-middle-income countries,,1993,0
Lower-middle-income countries,,1994,0
Lower-middle-income countries,,1995,0.00003318313611089252
Lower-middle-income countries,,1996,0.00019261185661889613
Lower-middle-income countries,,1997,0.00018727606220636517
Lower-middle-income countries,,1998,0.00018225968233309686
Lower-middle-income countries,,1999,0.0001748954673530534
Lower-middle-income countries,,2000,0.0002139821881428361
Lower-middle-income countries,,2001,0.00034744973527267575
Lower-middle-income countries,,2002,0.00040930844261310995
Lower-middle-income countries,,2003,0.000509893405251205
Lower-middle-income countries,,2004,0.0005744925001636147
Lower-middle-income countries,,2005,0.0006376806413754821
Lower-middle-income countries,,2006,0.00043525747605599463
Lower-middle-income countries,,2007,0.0015217874897643924
Lower-middle-income countries,,2008,0.0016987950075417757
Lower-middle-income countries,,2009,0.0021358863450586796
Lower-middle-income countries,,2010,0.003854855429381132
Lower-middle-income countries,,2011,0.020142776891589165
Lower-middle-income countries,,2012,0.0498431921005249
Lower-middle-income countries,,2013,0.06733975559473038
Lower-middle-income countries,,2014,0.0887339860200882
Lower-middle-income countries,,2015,0.11457612365484238
Lower-middle-income countries,,2016,0.2079828381538391
Lower-middle-income countries,,2017,0.35156679153442383
Lower-middle-income countries,,2018,0.5324515700340271
Lower-middle-income countries,,2019,0.7422698140144348
Lower-middle-income countries,,2020,1.0528485774993896
Lower-middle-income countries,,2021,1.2948815822601318
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0
Luxembourg,LUX,1998,0
Luxembourg,LUX,1999,0
Luxembourg,LUX,2000,0.000318064441671595
Luxembourg,LUX,2001,0.0003386285388842225
Luxembourg,LUX,2002,0.0003951668622903526
Luxembourg,LUX,2003,0.008873543702065945
Luxembourg,LUX,2004,0.05117827653884888
Luxembourg,LUX,2005,0.09642969071865082
Luxembourg,LUX,2006,0.11636972427368164
Luxembourg,LUX,2007,0.1179037019610405
Luxembourg,LUX,2008,0.11311792582273483
Luxembourg,LUX,2009,0.1192123293876648
Luxembourg,LUX,2010,0.117125004529953
Luxembourg,LUX,2011,0.1454675793647766
Luxembourg,LUX,2012,0.218866765499115
Luxembourg,LUX,2013,0.4398260712623596
Luxembourg,LUX,2014,0.5797116756439209
Luxembourg,LUX,2015,0.6490559577941895
Luxembourg,LUX,2016,0.6323117613792419
Luxembourg,LUX,2017,0.6507808566093445
Luxembourg,LUX,2018,0.6821670532226562
Luxembourg,LUX,2019,0.7268229722976685
Luxembourg,LUX,2020,1.0458028316497803
Luxembourg,LUX,2021,1.3759207725524902
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0.0018490329384803772
Malaysia,MYS,2013,0.0353722982108593
Malaysia,MYS,2014,0.05604410544037819
Malaysia,MYS,2015,0.06597419828176498
Malaysia,MYS,2016,0.07076028734445572
Malaysia,MYS,2017,0.07390286773443222
Malaysia,MYS,2018,0.13825002312660217
Malaysia,MYS,2019,0.20031766593456268
Malaysia,MYS,2020,0.27017608284950256
Malaysia,MYS,2021,0.33801865577697754
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.0002313566510565579
Mexico,MEX,1991,0.0004476019530557096
Mexico,MEX,1992,0.0006585836526937783
Mexico,MEX,1993,0.0008750113775022328
Mexico,MEX,1994,0.0010343557223677635
Mexico,MEX,1995,0.0010496932081878185
Mexico,MEX,1996,0.0012220395728945732
Mexico,MEX,1997,0.0012021263828501105
Mexico,MEX,1998,0.001342304516583681
Mexico,MEX,1999,0.0013244178844615817
Mexico,MEX,2000,0.001264901366084814
Mexico,MEX,2001,0.0014547548489645123
Mexico,MEX,2002,0.0014021380338817835
Mexico,MEX,2003,0.0013813104014843702
Mexico,MEX,2004,0.0014655973063781857
Mexico,MEX,2005,0.0013681364944204688
Mexico,MEX,2006,0.0014637020649388433
Mexico,MEX,2007,0.0013024505460634828
Mexico,MEX,2008,0.002674337476491928
Mexico,MEX,2009,0.003811062313616276
Mexico,MEX,2010,0.00422224635258317
Mexico,MEX,2011,0.005296361166983843
Mexico,MEX,2012,0.008809185586869717
Mexico,MEX,2013,0.013395963236689568
Mexico,MEX,2014,0.027884967625141144
Mexico,MEX,2015,0.025393856689333916
Mexico,MEX,2016,0.03109634295105934
Mexico,MEX,2017,0.1433088183403015
Mexico,MEX,2018,0.3835105895996094
Mexico,MEX,2019,0.9220870137214661
Mexico,MEX,2020,1.3898860216140747
Mexico,MEX,2021,1.6522718667984009
Middle Africa (BP),,1980,0
Middle Africa (BP),,1981,0
Middle Africa (BP),,1982,0
Middle Africa (BP),,1983,0
Middle Africa (BP),,1984,0
Middle Africa (BP),,1985,0
Middle Africa (BP),,1986,0
Middle Africa (BP),,1987,0
Middle Africa (BP),,1988,0
Middle Africa (BP),,1989,0
Middle Africa (BP),,1990,0
Middle Africa (BP),,1991,0
Middle Africa (BP),,1992,0
Middle Africa (BP),,1993,0
Middle Africa (BP),,1994,0
Middle Africa (BP),,1995,0
Middle Africa (BP),,1996,0
Middle Africa (BP),,1997,0
Middle Africa (BP),,1998,0
Middle Africa (BP),,1999,0
Middle Africa (BP),,2000,0
Middle Africa (BP),,2001,0.0001462703075958416
Middle Africa (BP),,2002,0.0010602434631437063
Middle Africa (BP),,2003,0.0014188990462571383
Middle Africa (BP),,2004,0.001823095022700727
Middle Africa (BP),,2005,0.002730917651206255
Middle Africa (BP),,2006,0.0030894810333848
Middle Africa (BP),,2007,0.008130760863423347
Middle Africa (BP),,2008,0.012839121744036674
Middle Africa (BP),,2009,0.015936335548758507
Middle Africa (BP),,2010,0.019032087177038193
Middle Africa (BP),,2011,0.02201780304312706
Middle Africa (BP),,2012,0.02437446638941765
Middle Africa (BP),,2013,0.0252431221306324
Middle Africa (BP),,2014,0.028951482847332954
Middle Africa (BP),,2015,0.03328253701329231
Middle Africa (BP),,2016,0.03873145952820778
Middle Africa (BP),,2017,0.04560743644833565
Middle Africa (BP),,2018,0.06747662276029587
Middle Africa (BP),,2019,0.06580667197704315
Middle Africa (BP),,2020,0.06772209703922272
Middle Africa (BP),,2021,0.06298647820949554
Middle East (BP),,1971,0
Middle East (BP),,1972,0
Middle East (BP),,1973,0
Middle East (BP),,1974,0
Middle East (BP),,1975,0
Middle East (BP),,1976,0
Middle East (BP),,1977,0
Middle East (BP),,1978,0
Middle East (BP),,1979,0
Middle East (BP),,1980,0
Middle East (BP),,1981,0
Middle East (BP),,1982,0
Middle East (BP),,1983,0
Middle East (BP),,1984,0
Middle East (BP),,1985,0
Middle East (BP),,1986,0
Middle East (BP),,1987,0
Middle East (BP),,1988,0
Middle East (BP),,1989,0
Middle East (BP),,1990,0
Middle East (BP),,1991,0
Middle East (BP),,1992,0
Middle East (BP),,1993,0
Middle East (BP),,1994,0
Middle East (BP),,1995,0
Middle East (BP),,1996,0
Middle East (BP),,1997,0
Middle East (BP),,1998,0
Middle East (BP),,1999,0
Middle East (BP),,2000,0
Middle East (BP),,2001,0
Middle East (BP),,2002,0
Middle East (BP),,2003,0
Middle East (BP),,2004,0
Middle East (BP),,2005,0
Middle East (BP),,2006,0.000004288998297852231
Middle East (BP),,2007,0.000004085057298652828
Middle East (BP),,2008,0.00013188662705942988
Middle East (BP),,2009,0.0012538009323179722
Middle East (BP),,2010,0.0033372244797647
Middle East (BP),,2011,0.007374427281320095
Middle East (BP),,2012,0.013396164402365685
Middle East (BP),,2013,0.02075648307800293
Middle East (BP),,2014,0.03765393793582916
Middle East (BP),,2015,0.0512852817773819
Middle East (BP),,2016,0.07470261305570602
Middle East (BP),,2017,0.0930730551481247
Middle East (BP),,2018,0.13897082209587097
Middle East (BP),,2019,0.2563762366771698
Middle East (BP),,2020,0.327244371175766
Middle East (BP),,2021,0.3786715567111969
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0.0002263889036839828
Morocco,MAR,2003,0.00022363508469425142
Morocco,MAR,2004,0.0001963749818969518
Morocco,MAR,2005,0.0001793365809135139
Morocco,MAR,2006,0.00017407690756954253
Morocco,MAR,2007,0.00017565385496709496
Morocco,MAR,2008,0.00015759105735924095
Morocco,MAR,2009,0.0001615212095202878
Morocco,MAR,2010,0.00014420572551898658
Morocco,MAR,2011,0.0001360082533210516
Morocco,MAR,2012,0.0001337155990768224
Morocco,MAR,2013,0.0001290470245294273
Morocco,MAR,2014,0.0001264480670215562
Morocco,MAR,2015,0.00697008240967989
Morocco,MAR,2016,0.4823538362979889
Morocco,MAR,2017,0.473713219165802
Morocco,MAR,2018,1.0413838624954224
Morocco,MAR,2019,1.5822196006774902
Morocco,MAR,2020,1.6623780727386475
Morocco,MAR,2021,1.7945866584777832
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0
Netherlands,NLD,1990,0
Netherlands,NLD,1991,0
Netherlands,NLD,1992,0.0003135331498924643
Netherlands,NLD,1993,0.000310934497974813
Netherlands,NLD,1994,0.000003143058165733237
Netherlands,NLD,1995,0.0003020061121787876
Netherlands,NLD,1996,0.0005817131604999304
Netherlands,NLD,1997,0.000592347583733499
Netherlands,NLD,1998,0.0010299907298758626
Netherlands,NLD,1999,0.0015680918004363775
Netherlands,NLD,2000,0.002265108749270439
Netherlands,NLD,2001,0.0036695743910968304
Netherlands,NLD,2002,0.004754688125103712
Netherlands,NLD,2003,0.00846564769744873
Netherlands,NLD,2004,0.00877139437943697
Netherlands,NLD,2005,0.008804364129900932
Netherlands,NLD,2006,0.009198405779898167
Netherlands,NLD,2007,0.00911763496696949
Netherlands,NLD,2008,0.00998550746589899
Netherlands,NLD,2009,0.011500065214931965
Netherlands,NLD,2010,0.014440270140767097
Netherlands,NLD,2011,0.025279544293880463
Netherlands,NLD,2012,0.06569340825080872
Netherlands,NLD,2013,0.1368516981601715
Netherlands,NLD,2014,0.2192581593990326
Netherlands,NLD,2015,0.3070851266384125
Netherlands,NLD,2016,0.4167618751525879
Netherlands,NLD,2017,0.5946028232574463
Netherlands,NLD,2018,0.9949460625648499
Netherlands,NLD,2019,1.4441436529159546
Netherlands,NLD,2020,2.4483466148376465
Netherlands,NLD,2021,3.1003899574279785
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0.00419322494417429
New Zealand,NZL,2008,0.004215476103127003
New Zealand,NZL,2009,0.004362673033028841
New Zealand,NZL,2010,0.004528845194727182
New Zealand,NZL,2011,0.004817940294742584
New Zealand,NZL,2012,0.0055564092472195625
New Zealand,NZL,2013,0.007596398238092661
New Zealand,NZL,2014,0.020223377272486687
New Zealand,NZL,2015,0.03908076137304306
New Zealand,NZL,2016,0.05939511954784393
New Zealand,NZL,2017,0.07883748412132263
New Zealand,NZL,2018,0.10318350791931152
New Zealand,NZL,2019,0.12747511267662048
New Zealand,NZL,2020,0.17590557038784027
New Zealand,NZL,2021,0.22934508323669434
Non-OECD (BP),,1965,0
Non-OECD (BP),,1966,0
Non-OECD (BP),,1967,0
Non-OECD (BP),,1968,0
Non-OECD (BP),,1969,0
Non-OECD (BP),,1970,0
Non-OECD (BP),,1971,0
Non-OECD (BP),,1972,0
Non-OECD (BP),,1973,0
Non-OECD (BP),,1974,0
Non-OECD (BP),,1975,0
Non-OECD (BP),,1976,0
Non-OECD (BP),,1977,0
Non-OECD (BP),,1978,0
Non-OECD (BP),,1979,0
Non-OECD (BP),,1980,0
Non-OECD (BP),,1981,0
Non-OECD (BP),,1982,0
Non-OECD (BP),,1983,0
Non-OECD (BP),,1984,0
Non-OECD (BP),,1985,0
Non-OECD (BP),,1986,0
Non-OECD (BP),,1987,0
Non-OECD (BP),,1988,0
Non-OECD (BP),,1989,0
Non-OECD (BP),,1990,0.000014653423022537027
Non-OECD (BP),,1991,0.000014571000065188855
Non-OECD (BP),,1992,0.00002177492388000246
Non-OECD (BP),,1993,0.000029122133128112182
Non-OECD (BP),,1994,0.00003611954161897302
Non-OECD (BP),,1995,0.00005698769382433966
Non-OECD (BP),,1996,0.0001048240956151858
Non-OECD (BP),,1997,0.0001176193545688875
Non-OECD (BP),,1998,0.00013702096475753933
Non-OECD (BP),,1999,0.00015486052143387496
Non-OECD (BP),,2000,0.00028804948669858277
Non-OECD (BP),,2001,0.0004003473441116512
Non-OECD (BP),,2002,0.0005196321289986372
Non-OECD (BP),,2003,0.0006276603089645505
Non-OECD (BP),,2004,0.0006917458376847208
Non-OECD (BP),,2005,0.0007663124124519527
Non-OECD (BP),,2006,0.0009497092687524855
Non-OECD (BP),,2007,0.0012957988074049354
Non-OECD (BP),,2008,0.0016170101007446647
Non-OECD (BP),,2009,0.002419769298285246
Non-OECD (BP),,2010,0.0049086869694292545
Non-OECD (BP),,2011,0.016208572313189507
Non-OECD (BP),,2012,0.03080846183001995
Non-OECD (BP),,2013,0.058034498244524
Non-OECD (BP),,2014,0.1195264607667923
Non-OECD (BP),,2015,0.18631970882415771
Non-OECD (BP),,2016,0.2964736223220825
Non-OECD (BP),,2017,0.4861258864402771
Non-OECD (BP),,2018,0.7000513076782227
Non-OECD (BP),,2019,0.8973653316497803
Non-OECD (BP),,2020,1.1103150844573975
Non-OECD (BP),,2021,1.3133175373077393
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.00003803728031925857
North America,,1984,0.0000639061545371078
North America,,1985,0.00012912950478494167
North America,,1986,0.00016922423674259335
North America,,1987,0.00012251865700818598
North America,,1988,0.0001017984832287766
North America,,1989,0.002738981507718563
North America,,1990,0.004022194072604179
North America,,1991,0.005191394127905369
North America,,1992,0.004406089428812265
North America,,1993,0.005019768141210079
North America,,1994,0.005190045572817326
North America,,1995,0.005230647511780262
North America,,1996,0.0053520179353654385
North America,,1997,0.005235404707491398
North America,,1998,0.00516567612066865
North America,,1999,0.005041633732616901
North America,,2000,0.004947359673678875
North America,,2001,0.005588090978562832
North America,,2002,0.005730707664042711
North America,,2003,0.00575651042163372
North America,,2004,0.00630485825240612
North America,,2005,0.006738200318068266
North America,,2006,0.0074116140604019165
North America,,2007,0.009586510248482227
North America,,2008,0.01450460683554411
North America,,2009,0.019846491515636444
North America,,2010,0.028678935021162033
North America,,2011,0.04629161208868027
North America,,2012,0.08798141032457352
North America,,2013,0.14985233545303345
North America,,2014,0.2632690668106079
North America,,2015,0.35499686002731323
North America,,2016,0.4958275258541107
North America,,2017,0.6792914867401123
North America,,2018,0.8019036650657654
North America,,2019,0.9528682827949524
North America,,2020,1.2587831020355225
North America,,2021,1.5013283491134644
North America (BP),,1971,0
North America (BP),,1972,0
North America (BP),,1973,0
North America (BP),,1974,0
North America (BP),,1975,0
North America (BP),,1976,0
North America (BP),,1977,0
North America (BP),,1978,0
North America (BP),,1979,0
North America (BP),,1980,0
North America (BP),,1981,0
North America (BP),,1982,0
North America (BP),,1983,0.00003872273737215437
North America (BP),,1984,0.00006505367491627112
North America (BP),,1985,0.00013133020547684282
North America (BP),,1986,0.0001720683794701472
North America (BP),,1987,0.00012456238619051874
North America (BP),,1988,0.00010346368799218908
North America (BP),,1989,0.0027840787079185247
North America (BP),,1990,0.0040888069197535515
North America (BP),,1991,0.00527546601369977
North America (BP),,1992,0.0044738431461155415
North America (BP),,1993,0.005096075125038624
North America (BP),,1994,0.005271013826131821
North America (BP),,1995,0.005312049761414528
North America (BP),,1996,0.005437107291072607
North America (BP),,1997,0.005321783013641834
North America (BP),,1998,0.005253229755908251
North America (BP),,1999,0.005124595947563648
North America (BP),,2000,0.005034697242081165
North America (BP),,2001,0.00568593991920352
North America (BP),,2002,0.005830178037285805
North America (BP),,2003,0.005855364724993706
North America (BP),,2004,0.006408992223441601
North America (BP),,2005,0.006808924023061991
North America (BP),,2006,0.007509190589189529
North America (BP),,2007,0.00970558449625969
North America (BP),,2008,0.014690258540213108
North America (BP),,2009,0.0200551338493824
North America (BP),,2010,0.028849776834249496
North America (BP),,2011,0.046485938131809235
North America (BP),,2012,0.0880347266793251
North America (BP),,2013,0.150802880525589
North America (BP),,2014,0.26584765315055847
North America (BP),,2015,0.3586169481277466
North America (BP),,2016,0.5013511776924133
North America (BP),,2017,0.6872020959854126
North America (BP),,2018,0.8110482096672058
North America (BP),,2019,0.9614332318305969
North America (BP),,2020,1.2669074535369873
North America (BP),,2021,1.5114420652389526
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0.0002131033834302798
North Macedonia,MKD,2011,0.009531062096357346
North Macedonia,MKD,2012,0.024793416261672974
North Macedonia,MKD,2013,0.08188613504171371
North Macedonia,MKD,2014,0.13932818174362183
North Macedonia,MKD,2015,0.206426739692688
